DATAFLOW,LAST UPDATE,freq,unit,indic_nrg,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,AT123,2003,3215.49,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,AT123,2004,3107.61,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,AT123,2005,3232.12,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,AT123,2006,3081.10,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,AT123,2007,2767.54,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,AT123,2008,2844.09,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,AT123,2009,2907.10,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,AT123,2010,3355.94,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,AT123,2011,2855.51,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,AT123,2012,2983.35,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,AT123,2013,3059.78,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,AT123,2014,2505.64,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,AT123,2015,2652.43,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,AT123,2016,2816.33,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,AT123,2017,2859.75,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,AT123,2018,2580.84,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,AT123,2019,2615.94,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,AT123,2020,2673.48,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,AT123,2021,2956.61,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,AT123,2022,2615.32,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,AT124,1979,3748.82,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,AT124,1980,4062.06,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,AT124,1981,3709.14,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,AT124,1982,3639.76,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,AT124,1983,3570.23,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,AT124,1984,3890.30,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,AT124,1985,4017.58,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,AT124,1986,3794.99,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,AT124,1987,3886.33,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,AT124,1988,3521.96,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,AT124,1989,3399.18,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,AT124,1990,3461.84,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,AT124,1991,3852.81,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,AT124,1992,3469.47,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,AT124,1993,3675.16,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,AT124,1994,3316.90,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,AT124,1995,3708.02,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,AT124,1996,4248.67,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,AT124,1997,3750.00,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,AT124,1998,3469.71,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,AT124,1999,3361.09,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,AT124,2000,3167.28,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,AT124,2001,3584.94,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,AT124,2002,3271.18,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,AT124,2003,3467.72,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,AT124,2004,3668.48,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,AT124,2005,3743.81,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,AT124,2006,3620.46,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,AT124,2007,3284.05,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,AT124,2008,3353.34,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,AT124,2009,3420.81,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,AT124,2010,3913.09,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,AT124,2011,3343.96,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,AT124,2012,3499.16,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,AT124,2013,3592.69,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,AT124,2014,3038.79,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,AT124,2015,3155.12,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,AT124,2016,3294.16,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,AT124,2017,3368.59,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,AT124,2018,3066.41,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,AT124,2019,3086.33,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,AT124,2020,3162.74,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,AT124,2021,3481.03,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,AT124,2022,3110.76,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,AT125,1979,3222.84,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,AT125,1980,3534.33,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,AT125,1981,3095.32,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,AT125,1982,3147.95,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,AT125,1983,3020.17,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,AT125,1984,3264.54,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,AT125,1985,3509.99,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,AT125,1986,3305.28,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,AT125,1987,3410.74,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,AT125,1988,2988.01,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,AT125,1989,2854.84,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,AT125,1990,2861.95,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,AT125,1991,3271.64,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,AT125,1992,2888.29,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,AT125,1993,3140.39,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,AT125,1994,2790.06,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,AT125,1995,3113.88,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,AT125,1996,3546.72,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,AT125,1997,3198.72,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,AT125,1998,3028.16,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,AT125,1999,2949.37,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,AT125,2000,2662.19,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,AT125,2001,3106.39,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,AT125,2002,2901.36,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,AT125,2003,3142.04,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,AT125,2004,3047.26,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,AT125,2005,3150.11,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,AT125,2006,3032.60,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,AT125,2007,2753.41,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,AT125,2008,2789.62,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,AT125,2009,2845.25,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,AT125,2010,3273.34,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,AT125,2011,2887.47,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,AT125,2012,2903.43,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,AT125,2013,3015.09,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,AT125,2014,2490.21,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,AT125,2015,2724.34,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,AT125,2016,2890.47,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,AT125,2017,2904.70,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,AT125,2018,2631.76,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,AT125,2019,2629.07,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,AT125,2020,2701.33,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,AT125,2021,3002.67,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,AT125,2022,2690.93,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,AT126,1979,3105.16,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,AT126,1980,3391.51,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,AT126,1981,2951.39,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,AT126,1982,3053.73,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,AT126,1983,2889.67,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,AT126,1984,3129.77,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,AT126,1985,3361.58,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,AT126,1986,3193.57,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,AT126,1987,3278.94,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,AT126,1988,2861.76,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,AT126,1989,2728.77,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,AT126,1990,2706.94,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,AT126,1991,3115.15,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,AT126,1992,2737.44,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,AT126,1993,2987.50,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,AT126,1994,2618.11,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,AT126,1995,3000.94,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,AT126,1996,3426.19,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,AT126,1997,3093.45,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,AT126,1998,2877.32,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,AT126,1999,2833.60,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,AT126,2000,2529.99,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,AT126,2001,2921.23,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,AT126,2002,2733.51,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,AT126,2003,3016.31,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,AT126,2004,2884.03,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,AT126,2005,2968.68,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,AT126,2006,2812.07,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,AT126,2007,2542.12,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,AT126,2008,2588.07,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,AT126,2009,2678.38,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,AT126,2010,3087.42,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,AT126,2011,2746.82,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,AT126,2012,2727.11,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,AT126,2013,2834.59,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,AT126,2014,2324.82,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,AT126,2015,2588.62,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,AT126,2016,2744.51,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,AT126,2017,2761.72,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,AT126,2018,2518.71,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,AT126,2019,2521.90,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,AT126,2020,2579.72,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,AT126,2021,2858.16,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,AT126,2022,2555.33,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,AT127,1979,3051.08,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,AT127,1980,3361.57,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,AT127,1981,2898.75,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,AT127,1982,3040.75,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,AT127,1983,2834.02,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,AT127,1984,3107.20,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,AT127,1985,3318.79,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,AT127,1986,3179.56,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,AT127,1987,3264.85,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,AT127,1988,2864.69,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,AT127,1989,2725.40,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,AT127,1990,2700.17,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,AT127,1991,3123.72,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,AT127,1992,2741.20,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,AT127,1993,2928.14,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,AT127,1994,2565.35,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,AT127,1995,2962.11,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,AT127,1996,3345.26,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,AT127,1997,3038.45,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,AT127,1998,2835.44,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,AT127,1999,2801.10,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,AT127,2000,2493.67,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,AT127,2001,2851.08,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,AT127,2002,2679.93,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,AT127,2003,2982.55,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,AT127,2004,2787.33,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,AT127,2005,2874.69,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,AT127,2006,2700.86,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,AT127,2007,2444.51,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,AT127,2008,2468.48,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,AT127,2009,2591.60,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,AT127,2010,2994.72,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,AT127,2011,2649.70,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,AT127,2012,2621.83,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,AT127,2013,2741.97,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,AT127,2014,2206.54,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,AT127,2015,2445.52,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,AT127,2016,2590.61,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,AT127,2017,2613.93,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,AT127,2018,2419.97,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,AT127,2019,2389.25,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,AT127,2020,2476.51,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,AT127,2021,2751.80,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,AT127,2022,2448.25,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,AT130,1979,3030.26,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,AT130,1980,3351.52,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,AT130,1981,2892.71,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,AT130,1982,3026.49,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,AT130,1983,2850.08,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,AT130,1984,3102.17,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,AT130,1985,3313.40,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,AT130,1986,3176.86,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,AT130,1987,3254.93,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,AT130,1988,2836.28,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,AT130,1989,2693.91,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,AT130,1990,2601.97,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,AT130,1991,2991.23,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,AT130,1992,2634.31,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,AT130,1993,2748.89,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,AT130,1994,2412.42,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,AT130,1995,2952.58,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,AT130,1996,3369.15,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,AT130,1997,3033.80,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,AT130,1998,2831.60,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,AT130,1999,2808.60,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,AT130,2000,2499.62,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,AT130,2001,2865.11,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,AT130,2002,2682.16,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,AT130,2003,2994.12,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,AT130,2004,2657.69,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,AT130,2005,2694.89,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,AT130,2006,2535.07,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,AT130,2007,2271.26,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,AT130,2008,2308.32,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,AT130,2009,2464.46,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,AT130,2010,2810.38,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,AT130,2011,2485.41,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,AT130,2012,2469.62,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,AT130,2013,2605.35,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,AT130,2014,2048.17,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,AT130,2015,2287.42,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,AT130,2016,2441.94,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,AT130,2017,2465.10,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,AT130,2018,2282.44,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,AT130,2019,2208.96,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,AT130,2020,2276.60,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,AT130,2021,2569.30,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,AT130,2022,2254.09,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,AT211,1979,3760.11,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,AT211,1980,4040.37,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,AT211,1981,3738.64,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,AT211,1982,3533.18,
