DATAFLOW,LAST UPDATE,freq,indic_de,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,MK002,2009,-0.9,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,MK002,2010,-0.6,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,MK002,2011,-1.5,p
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,MK002,2012,-1.4,p
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,MK002,2013,-1.4,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,MK002,2014,-1.3,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,MK002,2015,-1.5,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,MK002,2016,-1.2,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,MK002,2017,-0.9,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,MK002,2018,-1.2,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,MK002,2019,-1.9,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,MK002,2020,-1.7,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,MK003,2000,0.3,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,MK003,2001,-17.4,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,MK003,2002,0.3,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,MK003,2003,0.2,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,MK003,2004,0.2,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,MK003,2005,-1.3,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,MK003,2006,-3.7,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,MK003,2007,-0.5,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,MK003,2008,-1.5,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,MK003,2009,-1.5,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,MK003,2010,-2.0,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,MK003,2011,-4.0,p
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,MK003,2012,-4.3,p
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,MK003,2013,-2.0,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,MK003,2014,-2.1,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,MK003,2015,-2.4,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,MK003,2016,-0.6,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,MK003,2017,-0.2,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,MK003,2018,-0.1,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,MK003,2019,-0.6,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,MK003,2020,-1.4,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,MK004,2000,-0.6,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,MK004,2001,-21.7,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,MK004,2002,-0.2,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,MK004,2003,-0.3,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,MK004,2004,-1.2,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,MK004,2005,-2.7,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,MK004,2006,-0.1,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,MK004,2007,-0.2,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,MK004,2008,-0.7,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,MK004,2009,-0.7,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,MK004,2010,0.0,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,MK004,2011,0.0,p
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,MK004,2012,-0.2,p
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,MK004,2013,-0.5,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,MK004,2014,-0.1,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,MK004,2015,-0.4,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,MK004,2016,-0.3,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,MK004,2017,0.0,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,MK004,2018,-0.1,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,MK004,2019,-1.3,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,MK004,2020,-1.1,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,MK005,2000,0.0,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,MK005,2001,-23.6,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,MK005,2002,0.8,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,MK005,2003,0.2,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,MK005,2004,0.0,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,MK005,2005,0.0,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,MK005,2006,0.1,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,MK005,2007,0.3,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,MK005,2008,0.1,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,MK005,2009,0.1,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,MK005,2010,0.4,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,MK005,2011,0.2,p
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,MK005,2012,0.2,p
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,MK005,2013,0.3,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,MK005,2014,-0.3,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,MK005,2015,0.0,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,MK005,2016,-0.3,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,MK005,2017,-0.4,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,MK005,2018,-0.5,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,MK005,2019,-0.1,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,MK005,2020,-0.9,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,MK006,2000,0.8,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,MK006,2001,-10.0,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,MK006,2002,0.0,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,MK006,2003,0.0,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,MK006,2004,0.0,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,MK006,2005,0.2,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,MK006,2006,0.1,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,MK006,2007,-0.3,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,MK006,2008,-0.5,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,MK006,2009,-0.5,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,MK006,2010,-0.7,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,MK006,2011,-0.3,p
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,MK006,2012,-0.6,p
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,MK006,2013,-1.4,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,MK006,2014,-1.0,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,MK006,2015,-1.3,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,MK006,2016,-1.2,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,MK006,2017,-0.4,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,MK006,2018,-0.2,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,MK006,2019,-0.6,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,MK006,2020,-0.5,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,MK007,2000,-1.0,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,MK007,2001,0.1,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,MK007,2002,-0.7,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,MK007,2003,-1.0,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,MK007,2004,-1.1,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,MK007,2005,-1.3,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,MK007,2006,-1.2,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,MK007,2007,-1.1,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,MK007,2008,-0.4,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,MK007,2009,-0.4,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,MK007,2010,-0.8,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,MK007,2011,-0.8,p
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,MK007,2012,-0.8,p
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,MK007,2013,-1.0,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,MK007,2014,-0.5,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,MK007,2015,-0.4,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,MK007,2016,-1.4,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,MK007,2017,-0.7,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,MK007,2018,-0.9,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,MK007,2019,-0.9,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,MK007,2020,-1.1,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,MK008,2000,1.2,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,MK008,2001,-4.4,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,MK008,2002,1.5,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,MK008,2003,1.3,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,MK008,2004,1.4,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,MK008,2005,1.3,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,MK008,2006,1.2,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,MK008,2007,1.3,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,MK008,2008,0.7,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,MK008,2009,0.7,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,MK008,2010,0.4,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,MK008,2011,1.0,p
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,MK008,2012,1.3,p
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,MK008,2013,1.0,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,MK008,2014,1.4,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,MK008,2015,1.7,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,MK008,2016,1.9,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,MK008,2017,1.6,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,MK008,2018,1.5,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,MK008,2019,1.5,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,MK008,2020,1.5,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,MT001,2001,5.1,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,MT001,2002,4.1,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,MT001,2003,3.9,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,MT001,2004,4.5,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,MT001,2005,6.8,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,MT001,2006,0.3,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,MT001,2007,3.9,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,MT001,2008,5.9,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,MT001,2009,5.5,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,MT001,2010,0.3,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,MT001,2011,4.1,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,MT001,2012,10.9,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,MT001,2013,15.4,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,MT001,2014,22.6,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,MT001,2015,23.3,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,MT001,2016,20.2,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,MT001,2017,32.5,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,MT001,2018,36.4,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,MT001,2019,41.1,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,MT001,2020,2.3,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,MT002,2001,14.6,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,MT002,2002,12.0,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,MT002,2003,10.1,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,MT002,2004,14.0,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,MT002,2005,-29.7,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,MT002,2006,-1.4,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,MT002,2007,3.4,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,MT002,2008,3.2,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,MT002,2009,6.8,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,MT002,2010,-1.5,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,MT002,2011,2.8,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,MT002,2012,0.4,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,MT002,2013,1.6,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,MT002,2014,7.7,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,MT002,2015,6.6,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,MT002,2016,6.6,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,MT002,2017,15.8,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,MT002,2018,20.0,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,MT002,2019,30.1,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,MT002,2020,3.6,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,NL111,2003,1.2,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,NL111,2004,-3.7,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,NL111,2005,3.7,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,NL111,2006,-1.8,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,NL111,2007,-3.4,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,NL111,2008,-3.9,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,NL111,2009,-0.3,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,NL111,2010,-1.0,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,NL111,2011,-3.2,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,NL111,2012,-4.0,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,NL111,2013,-2.9,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,NL111,2014,2.8,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,NL111,2015,0.6,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,NL111,2016,-4.8,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,NL111,2017,-0.1,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,NL111,2018,4.8,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,NL111,2019,6.5,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,NL111,2020,-75.8,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,NL112,2003,-7.0,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,NL112,2004,-7.4,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,NL112,2005,-12.9,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,NL112,2006,-11.7,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,NL112,2007,-8.5,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,NL112,2008,-14.2,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,NL112,2009,-4.3,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,NL112,2010,2.0,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,NL112,2011,-5.4,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,NL112,2012,-4.7,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,NL112,2013,-4.8,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,NL112,2014,-5.0,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,NL112,2015,-5.0,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,NL112,2016,-2.0,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,NL112,2017,-5.9,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,NL112,2018,-2.5,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,NL112,2019,-0.6,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,NL112,2020,-1.2,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,NL113,2003,1.9,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,NL113,2004,2.2,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,NL113,2005,-4.5,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,NL113,2006,-0.4,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,NL113,2007,0.4,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,NL113,2008,3.5,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,NL113,2009,5.8,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,NL113,2010,5.3,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,NL113,2011,5.2,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,NL113,2012,4.0,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,NL113,2013,4.5,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,NL113,2014,2.5,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,NL113,2015,0.2,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,NL113,2016,2.2,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,NL113,2017,0.6,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,NL113,2018,3.0,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,NL113,2019,3.6,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,NL113,2020,31.6,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,NL124,2014,-2.0,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,NL124,2015,-0.5,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,NL124,2016,0.7,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,NL124,2017,-0.3,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,CNMIGRATRT,NL124,2018,1.7,
