DATAFLOW,LAST UPDATE,freq,unit,wstatus,nace_r2,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,AT130,2003,861.8,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,AT130,2004,863.7,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,AT130,2005,870.2,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,AT130,2006,895.7,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,AT130,2007,911.4,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,AT130,2008,923.1,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,AT130,2009,923.5,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,AT130,2010,934.1,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,AT130,2011,948.2,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,AT130,2012,966.7,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,AT130,2013,969.5,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,AT130,2014,979.5,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,AT130,2015,988.7,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,AT130,2016,1008.2,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,AT130,2017,1027.4,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,AT130,2018,1044.6,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,AT130,2019,1060.4,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,AT130,2020,1046.2,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,AT211,2000,131.6,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,AT211,2001,132.5,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,AT211,2002,133.3,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,AT211,2003,134.1,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,AT211,2004,135.7,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,AT211,2005,137.7,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,AT211,2006,139.9,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,AT211,2007,142.1,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,AT211,2008,144.3,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,AT211,2009,142.5,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,AT211,2010,143.4,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,AT211,2011,145.2,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,AT211,2012,145.2,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,AT211,2013,144.6,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,AT211,2014,146,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,AT211,2015,145.1,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,AT211,2016,146.6,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,AT211,2017,148.4,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,AT211,2018,150.7,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,AT211,2019,151.5,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,AT211,2020,149,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,AT212,2000,50,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,AT212,2001,49.7,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,AT212,2002,49.6,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,AT212,2003,49.5,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,AT212,2004,49.6,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,AT212,2005,50.3,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,AT212,2006,51,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,AT212,2007,51.4,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,AT212,2008,52.2,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,AT212,2009,51.3,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,AT212,2010,51.3,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,AT212,2011,51.3,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,AT212,2012,50.9,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,AT212,2013,50.6,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,AT212,2014,50,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,AT212,2015,49.5,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,AT212,2016,49.3,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,AT212,2017,49.4,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,AT212,2018,49.6,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,AT212,2019,50.1,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,AT212,2020,48.8,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,AT213,2000,57.4,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,AT213,2001,58.6,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,AT213,2002,58.6,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,AT213,2003,58.9,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,AT213,2004,59.3,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,AT213,2005,59.8,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,AT213,2006,60.9,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,AT213,2007,62.4,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,AT213,2008,63.5,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,AT213,2009,61.9,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,AT213,2010,61.4,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,AT213,2011,61.9,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,AT213,2012,62.2,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,AT213,2013,62.2,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,AT213,2014,62.9,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,AT213,2015,63.1,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,AT213,2016,63,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,AT213,2017,63.4,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,AT213,2018,64.2,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,AT213,2019,64.8,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,AT213,2020,63.1,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,AT221,2000,215,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,AT221,2001,217,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,AT221,2002,214.6,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,AT221,2003,215.6,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,AT221,2004,221.8,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,AT221,2005,226,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,AT221,2006,228.7,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,AT221,2007,234.2,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,AT221,2008,239.5,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,AT221,2009,238.3,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,AT221,2010,242.2,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,AT221,2011,247.5,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,AT221,2012,249.4,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,AT221,2013,249.7,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,AT221,2014,250.9,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,AT221,2015,254.3,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,AT221,2016,259.6,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,AT221,2017,267.5,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,AT221,2018,276,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,AT221,2019,281.4,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,AT221,2020,277.2,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,AT222,2000,34.3,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,AT222,2001,34.9,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,AT222,2002,34.5,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,AT222,2003,34.4,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,AT222,2004,34.8,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,AT222,2005,35.3,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,AT222,2006,35.6,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,AT222,2007,36.1,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,AT222,2008,36.6,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,AT222,2009,36,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,AT222,2010,36.8,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,AT222,2011,37.4,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,AT222,2012,37.8,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,AT222,2013,37.6,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,AT222,2014,37.7,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,AT222,2015,38,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,AT222,2016,38.2,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,AT222,2017,38.9,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,AT222,2018,39,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,AT222,2019,39,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,AT222,2020,37.8,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,AT223,2000,69.7,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,AT223,2001,69.3,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,AT223,2002,69.2,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,AT223,2003,69.2,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,AT223,2004,68.7,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,AT223,2005,69.7,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,AT223,2006,70.6,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,AT223,2007,72,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,AT223,2008,72.7,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,AT223,2009,71,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,AT223,2010,69.9,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,AT223,2011,70.7,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,AT223,2012,70.6,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,AT223,2013,70.3,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,AT223,2014,70.9,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,AT223,2015,71,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,AT223,2016,71.3,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,AT223,2017,71.5,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,AT223,2018,72.2,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,AT223,2019,72.1,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,AT223,2020,70.2,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,AT224,2000,106.2,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,AT224,2001,107.2,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,AT224,2002,107.2,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,AT224,2003,108.5,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,AT224,2004,109.5,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,AT224,2005,110.6,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,AT224,2006,110.3,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,AT224,2007,111.6,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,AT224,2008,114.4,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,AT224,2009,114.7,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,AT224,2010,115.5,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,AT224,2011,117.7,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,AT224,2012,117.9,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,AT224,2013,118.3,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,AT224,2014,119.8,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,AT224,2015,118.7,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,AT224,2016,118.9,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,AT224,2017,120.9,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,AT224,2018,122.9,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,AT224,2019,123.5,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,AT224,2020,122.7,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,AT225,2000,66.4,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,AT225,2001,66.8,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,AT225,2002,67,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,AT225,2003,68.7,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,AT225,2004,69.4,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,AT225,2005,70.4,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,AT225,2006,70.8,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,AT225,2007,72.1,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,AT225,2008,74.1,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,AT225,2009,72.9,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,AT225,2010,73.6,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,AT225,2011,74.9,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,AT225,2012,74.8,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,AT225,2013,74.6,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,AT225,2014,75.1,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,AT225,2015,75,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,AT225,2016,75.9,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,AT225,2017,76.4,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,AT225,2018,78.2,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,AT225,2019,78.7,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,AT225,2020,78.8,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,AT226,2000,41.5,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,AT226,2001,42.3,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,AT226,2002,41.9,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,AT226,2003,41.9,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,AT226,2004,42.1,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,AT226,2005,42.6,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,AT226,2006,43,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,AT226,2007,43.3,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,AT226,2008,43.7,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,AT226,2009,42.9,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,AT226,2010,43.7,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,AT226,2011,44.2,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,AT226,2012,43.9,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,AT226,2013,43.2,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,AT226,2014,43.3,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,AT226,2015,43.1,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,AT226,2016,43,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,AT226,2017,43.1,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,AT226,2018,43.1,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,AT226,2019,43,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,AT226,2020,42,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,AT311,2000,105.5,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,AT311,2001,107.2,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,AT311,2002,106.7,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,AT311,2003,108.3,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,AT311,2004,109.2,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,AT311,2005,110.5,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,AT311,2006,112.7,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,AT311,2007,115.1,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,AT311,2008,119.1,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,AT311,2009,118.7,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,AT311,2010,119.2,
