DATAFLOW,LAST UPDATE,freq,unit,c_birth,sex,age,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,TOTAL,T,Y15-64,DEB2,2020,,bu
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,TOTAL,T,Y15-64,DEB2,2021,,bu
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,TOTAL,T,Y15-64,DEB2,2022,,u
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,TOTAL,T,Y15-64,DEB3,1999,6.2,
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,TOTAL,T,Y15-64,DEB3,2002,5.9,
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,TOTAL,T,Y15-64,DEB3,2003,6.6,
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,TOTAL,T,Y15-64,DEB3,2004,7.0,
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,TOTAL,T,Y15-64,DEB3,2005,9.3,b
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,TOTAL,T,Y15-64,DEB3,2006,8.8,b
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,TOTAL,T,Y15-64,DEB3,2007,6.0,
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,TOTAL,T,Y15-64,DEB3,2008,5.7,
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,TOTAL,T,Y15-64,DEB3,2009,5.9,
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,TOTAL,T,Y15-64,DEB3,2010,6.2,b
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,TOTAL,T,Y15-64,DEB3,2011,5.2,b
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,TOTAL,T,Y15-64,DEB3,2012,4.4,b
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,TOTAL,T,Y15-64,DEB3,2013,4.5,
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,TOTAL,T,Y15-64,DEB3,2014,4.0,
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,TOTAL,T,Y15-64,DEB3,2015,4.2,
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,TOTAL,T,Y15-64,DEB3,2016,4.1,
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,TOTAL,T,Y15-64,DEB3,2017,3.9,
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,TOTAL,T,Y15-64,DEB3,2018,3.6,
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,TOTAL,T,Y15-64,DEB3,2019,3.4,
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,TOTAL,T,Y15-64,DEB3,2020,4.1,b
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,TOTAL,T,Y15-64,DEB3,2021,4.4,b
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,TOTAL,T,Y15-64,DEB3,2022,3.7,
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,TOTAL,T,Y15-64,DEC0,1999,7.3,
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,TOTAL,T,Y15-64,DEC0,2000,7.4,
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,TOTAL,T,Y15-64,DEC0,2001,6.0,
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,TOTAL,T,Y15-64,DEC0,2002,7.7,
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,TOTAL,T,Y15-64,DEC0,2003,8.4,
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,TOTAL,T,Y15-64,DEC0,2004,8.8,
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,TOTAL,T,Y15-64,DEC0,2005,11.0,b
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,TOTAL,T,Y15-64,DEC0,2006,9.6,b
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,TOTAL,T,Y15-64,DEC0,2007,7.3,
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,TOTAL,T,Y15-64,DEC0,2008,7.2,
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,TOTAL,T,Y15-64,DEC0,2009,8.5,
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,TOTAL,T,Y15-64,DEC0,2010,7.0,b
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,TOTAL,T,Y15-64,DEC0,2011,5.9,b
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,TOTAL,T,Y15-64,DEC0,2012,6.3,b
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,TOTAL,T,Y15-64,DEC0,2013,6.0,
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,TOTAL,T,Y15-64,DEC0,2014,5.9,
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,TOTAL,T,Y15-64,DEC0,2015,5.7,
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,TOTAL,T,Y15-64,DEC0,2016,4.9,
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,TOTAL,T,Y15-64,DEC0,2017,4.5,
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,TOTAL,T,Y15-64,DEC0,2018,3.7,
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,TOTAL,T,Y15-64,DEC0,2019,3.8,
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,TOTAL,T,Y15-64,DEC0,2020,,bu
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,TOTAL,T,Y15-64,DEC0,2021,3.3,bu
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,TOTAL,T,Y15-64,DEC0,2022,3.8,u
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,TOTAL,T,Y15-64,DED2,2000,16.0,
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,TOTAL,T,Y15-64,DED2,2001,17.4,
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,TOTAL,T,Y15-64,DED2,2002,17.5,
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,TOTAL,T,Y15-64,DED2,2003,16.7,
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,TOTAL,T,Y15-64,DED2,2004,18.8,
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,TOTAL,T,Y15-64,DED2,2005,18.5,b
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,TOTAL,T,Y15-64,DED2,2006,16.4,b
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,TOTAL,T,Y15-64,DED2,2007,13.5,
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,TOTAL,T,Y15-64,DED2,2008,12.4,
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,TOTAL,T,Y15-64,DED2,2009,12.1,
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,TOTAL,T,Y15-64,DED2,2010,10.4,b
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,TOTAL,T,Y15-64,DED2,2011,8.7,b
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,TOTAL,T,Y15-64,DED2,2012,7.6,b
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,TOTAL,T,Y15-64,DED2,2013,7.4,
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,TOTAL,T,Y15-64,DED2,2014,7.5,
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,TOTAL,T,Y15-64,DED2,2015,6.3,
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,TOTAL,T,Y15-64,DED2,2016,5.0,
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,TOTAL,T,Y15-64,DED2,2017,4.4,
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,TOTAL,T,Y15-64,DED2,2018,4.1,
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,TOTAL,T,Y15-64,DED2,2019,3.5,
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,TOTAL,T,Y15-64,DED2,2020,3.7,bu
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,TOTAL,T,Y15-64,DED2,2021,3.4,b
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,TOTAL,T,Y15-64,DED2,2022,3.4,
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,TOTAL,T,Y15-64,DED4,2005,18.2,b
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,TOTAL,T,Y15-64,DED4,2006,16.7,b
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,TOTAL,T,Y15-64,DED4,2007,14.0,
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,TOTAL,T,Y15-64,DED4,2008,12.8,
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,TOTAL,T,Y15-64,DED4,2009,12.7,
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,TOTAL,T,Y15-64,DED4,2010,11.6,b
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,TOTAL,T,Y15-64,DED4,2011,8.9,b
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,TOTAL,T,Y15-64,DED4,2012,8.1,b
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,TOTAL,T,Y15-64,DED4,2013,7.5,
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,TOTAL,T,Y15-64,DED4,2014,6.5,
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,TOTAL,T,Y15-64,DED4,2015,5.5,
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,TOTAL,T,Y15-64,DED4,2016,4.5,
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,TOTAL,T,Y15-64,DED4,2017,4.2,
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,TOTAL,T,Y15-64,DED4,2018,3.4,
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,TOTAL,T,Y15-64,DED4,2019,3.8,
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,TOTAL,T,Y15-64,DED4,2020,,bu
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,TOTAL,T,Y15-64,DED4,2021,2.4,bu
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,TOTAL,T,Y15-64,DED4,2022,2.5,u
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,TOTAL,T,Y15-64,DED5,2005,20.4,b
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,TOTAL,T,Y15-64,DED5,2006,17.9,b
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,TOTAL,T,Y15-64,DED5,2007,17.4,
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,TOTAL,T,Y15-64,DED5,2008,14.4,
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,TOTAL,T,Y15-64,DED5,2009,13.2,
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,TOTAL,T,Y15-64,DED5,2010,12.3,b
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,TOTAL,T,Y15-64,DED5,2011,11.2,b
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,TOTAL,T,Y15-64,DED5,2012,9.6,b
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,TOTAL,T,Y15-64,DED5,2013,9.3,
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,TOTAL,T,Y15-64,DED5,2014,8.4,
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,TOTAL,T,Y15-64,DED5,2015,7.8,
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,TOTAL,T,Y15-64,DED5,2016,6.1,
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,TOTAL,T,Y15-64,DED5,2017,5.2,
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,TOTAL,T,Y15-64,DED5,2018,4.9,
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,TOTAL,T,Y15-64,DED5,2019,4.8,
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,TOTAL,T,Y15-64,DED5,2020,5.4,bu
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,TOTAL,T,Y15-64,DED5,2021,4.6,bu
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,TOTAL,T,Y15-64,DED5,2022,3.5,u
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,TOTAL,T,Y15-64,DEE0,1999,20.8,
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,TOTAL,T,Y15-64,DEE0,2000,20.2,
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,TOTAL,T,Y15-64,DEE0,2001,20.0,
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,TOTAL,T,Y15-64,DEE0,2002,19.3,
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,TOTAL,T,Y15-64,DEE0,2003,19.9,
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,TOTAL,T,Y15-64,DEE0,2004,22.4,
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,TOTAL,T,Y15-64,DEE0,2005,20.5,b
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,TOTAL,T,Y15-64,DEE0,2006,17.9,b
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,TOTAL,T,Y15-64,DEE0,2007,15.7,
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,TOTAL,T,Y15-64,DEE0,2008,14.6,
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,TOTAL,T,Y15-64,DEE0,2009,13.8,
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,TOTAL,T,Y15-64,DEE0,2010,11.5,b
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,TOTAL,T,Y15-64,DEE0,2011,10.5,b
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,TOTAL,T,Y15-64,DEE0,2012,9.6,b
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,TOTAL,T,Y15-64,DEE0,2013,9.2,
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,TOTAL,T,Y15-64,DEE0,2014,8.9,
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,TOTAL,T,Y15-64,DEE0,2015,8.1,
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,TOTAL,T,Y15-64,DEE0,2016,7.5,
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,TOTAL,T,Y15-64,DEE0,2017,7.0,
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,TOTAL,T,Y15-64,DEE0,2018,5.4,
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,TOTAL,T,Y15-64,DEE0,2019,4.7,
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,TOTAL,T,Y15-64,DEE0,2020,4.9,b
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,TOTAL,T,Y15-64,DEE0,2021,4.3,b
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,TOTAL,T,Y15-64,DEE0,2022,4.0,
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,TOTAL,T,Y15-64,DEF0,1999,7.8,
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,TOTAL,T,Y15-64,DEF0,2000,6.5,
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,TOTAL,T,Y15-64,DEF0,2001,6.5,
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,TOTAL,T,Y15-64,DEF0,2002,7.8,
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,TOTAL,T,Y15-64,DEF0,2003,8.6,
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,TOTAL,T,Y15-64,DEF0,2004,9.8,
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,TOTAL,T,Y15-64,DEF0,2005,10.5,b
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,TOTAL,T,Y15-64,DEF0,2006,9.2,b
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,TOTAL,T,Y15-64,DEF0,2007,8.1,
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,TOTAL,T,Y15-64,DEF0,2008,6.9,
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,TOTAL,T,Y15-64,DEF0,2009,7.5,
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,TOTAL,T,Y15-64,DEF0,2010,6.8,b
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,TOTAL,T,Y15-64,DEF0,2011,5.9,b
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,TOTAL,T,Y15-64,DEF0,2012,5.1,b
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,TOTAL,T,Y15-64,DEF0,2013,5.0,
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,TOTAL,T,Y15-64,DEF0,2014,4.7,
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,TOTAL,T,Y15-64,DEF0,2015,4.3,
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,TOTAL,T,Y15-64,DEF0,2016,4.1,
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,TOTAL,T,Y15-64,DEF0,2017,3.7,
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,TOTAL,T,Y15-64,DEF0,2018,3.2,
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,TOTAL,T,Y15-64,DEF0,2019,2.9,
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,TOTAL,T,Y15-64,DEF0,2020,3.6,b
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,TOTAL,T,Y15-64,DEF0,2021,3.3,b
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,TOTAL,T,Y15-64,DEF0,2022,3.0,
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,TOTAL,T,Y15-64,DEG0,1999,14.6,
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,TOTAL,T,Y15-64,DEG0,2000,13.6,
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,TOTAL,T,Y15-64,DEG0,2001,13.9,
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,TOTAL,T,Y15-64,DEG0,2002,15.1,
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,TOTAL,T,Y15-64,DEG0,2003,16.4,
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,TOTAL,T,Y15-64,DEG0,2004,16.4,
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,TOTAL,T,Y15-64,DEG0,2005,17.3,b
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,TOTAL,T,Y15-64,DEG0,2006,15.8,b
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,TOTAL,T,Y15-64,DEG0,2007,13.9,
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,TOTAL,T,Y15-64,DEG0,2008,10.8,
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,TOTAL,T,Y15-64,DEG0,2009,10.7,
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,TOTAL,T,Y15-64,DEG0,2010,8.6,b
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,TOTAL,T,Y15-64,DEG0,2011,7.6,b
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,TOTAL,T,Y15-64,DEG0,2012,7.3,b
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,TOTAL,T,Y15-64,DEG0,2013,6.1,
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,TOTAL,T,Y15-64,DEG0,2014,6.1,
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,TOTAL,T,Y15-64,DEG0,2015,5.9,
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,TOTAL,T,Y15-64,DEG0,2016,5.2,
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,TOTAL,T,Y15-64,DEG0,2017,4.5,
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,TOTAL,T,Y15-64,DEG0,2018,4.2,
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,TOTAL,T,Y15-64,DEG0,2019,3.8,
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,TOTAL,T,Y15-64,DEG0,2020,4.2,b
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,TOTAL,T,Y15-64,DEG0,2021,3.6,b
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,TOTAL,T,Y15-64,DEG0,2022,3.1,
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,TOTAL,T,Y15-64,DK01,2007,4.3,
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,TOTAL,T,Y15-64,DK01,2008,3.9,b
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,TOTAL,T,Y15-64,DK01,2009,6.7,
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,TOTAL,T,Y15-64,DK01,2010,8.2,
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,TOTAL,T,Y15-64,DK01,2011,8.5,
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,TOTAL,T,Y15-64,DK01,2012,8.6,
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,TOTAL,T,Y15-64,DK01,2013,7.9,
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,TOTAL,T,Y15-64,DK01,2014,7.7,
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,TOTAL,T,Y15-64,DK01,2015,6.9,
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,TOTAL,T,Y15-64,DK01,2016,6.3,b
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,TOTAL,T,Y15-64,DK01,2017,6.3,b
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,TOTAL,T,Y15-64,DK01,2018,5.6,
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,TOTAL,T,Y15-64,DK01,2019,5.2,
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,TOTAL,T,Y15-64,DK01,2020,6.3,
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,TOTAL,T,Y15-64,DK01,2021,5.8,b
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,TOTAL,T,Y15-64,DK01,2022,4.8,
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,TOTAL,T,Y15-64,DK02,2007,3.7,
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,TOTAL,T,Y15-64,DK02,2008,3.5,b
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,TOTAL,T,Y15-64,DK02,2009,5.8,
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,TOTAL,T,Y15-64,DK02,2010,7.2,
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,TOTAL,T,Y15-64,DK02,2011,7.6,
ESTAT:LFST_R_LFUR2GAC(1.0),27/04/23 03:08:00,A,PC,TOTAL,T,Y15-64,DK02,2012,7.0,
