"","code","date","Euro_super_95","Diesel","country_name","country_name_pl"
"6647","HU",2013-07-22,1.454,1.457,"Hungary","Węgry"
"6648","HU",2013-07-15,1.443,1.466,"Hungary","Węgry"
"6649","HU",2013-07-08,1.402,1.425,"Hungary","Węgry"
"6650","HU",2013-07-01,1.404,1.42,"Hungary","Węgry"
"6651","IE",2023-01-16,1.571,1.685,"Ireland","Irlandia"
"6652","IE",2023-01-09,1.553,1.67,"Ireland","Irlandia"
"6653","IE",2023-01-02,1.556,1.677,"Ireland","Irlandia"
"6654","IE",2022-12-26,1.569,1.693,"Ireland","Irlandia"
"6655","IE",2022-12-19,1.611,1.757,"Ireland","Irlandia"
"6656","IE",2022-12-12,1.654,1.818,"Ireland","Irlandia"
"6657","IE",2022-12-05,1.706,1.888,"Ireland","Irlandia"
"6658","IE",2022-11-28,1.759,1.951,"Ireland","Irlandia"
"6659","IE",2022-11-21,1.8,2.007,"Ireland","Irlandia"
"6660","IE",2022-11-14,1.812,2.025,"Ireland","Irlandia"
"6661","IE",2022-11-07,1.819,2.027,"Ireland","Irlandia"
"6662","IE",2022-10-31,1.823,2.024,"Ireland","Irlandia"
"6663","IE",2022-10-24,1.824,2.018,"Ireland","Irlandia"
"6664","IE",2022-10-17,1.819,1.979,"Ireland","Irlandia"
"6665","IE",2022-10-10,1.749,1.869,"Ireland","Irlandia"
"6666","IE",2022-10-03,1.729,1.849,"Ireland","Irlandia"
"6667","IE",2022-09-26,1.759,1.879,"Ireland","Irlandia"
"6668","IE",2022-09-19,1.799,1.919,"Ireland","Irlandia"
"6669","IE",2022-09-12,1.839,1.949,"Ireland","Irlandia"
"6670","IE",2022-09-05,1.849,1.959,"Ireland","Irlandia"
"6671","IE",2022-08-29,1.849,1.899,"Ireland","Irlandia"
"6672","IE",2022-08-22,1.859,1.869,"Ireland","Irlandia"
"6673","IE",2022-08-15,1.879,1.889,"Ireland","Irlandia"
"6674","IE",2022-08-08,1.939,1.949,"Ireland","Irlandia"
"6675","IE",2022-08-01,1.98,1.986,"Ireland","Irlandia"
"6676","IE",2022-07-25,2.019,2.009,"Ireland","Irlandia"
"6677","IE",2022-07-18,2.071,2.061,"Ireland","Irlandia"
"6678","IE",2022-07-11,2.129,2.119,"Ireland","Irlandia"
"6679","IE",2022-07-04,2.159,2.139,"Ireland","Irlandia"
"6680","IE",2022-06-27,2.169,2.149,"Ireland","Irlandia"
"6681","IE",2022-06-20,2.169,2.109,"Ireland","Irlandia"
"6682","IE",2022-06-13,2.169,2.059,"Ireland","Irlandia"
"6683","IE",2022-06-06,2.049,1.969,"Ireland","Irlandia"
"6684","IE",2022-05-30,1.989,1.929,"Ireland","Irlandia"
"6685","IE",2022-05-23,1.94,1.935,"Ireland","Irlandia"
"6686","IE",2022-05-16,1.859,1.949,"Ireland","Irlandia"
"6687","IE",2022-05-09,1.839,1.929,"Ireland","Irlandia"
"6688","IE",2022-05-02,1.819,1.899,"Ireland","Irlandia"
"6689","IE",2022-04-25,1.819,1.899,"Ireland","Irlandia"
"6690","IE",2022-04-11,1.826,1.906,"Ireland","Irlandia"
"6691","IE",2022-04-04,1.859,1.939,"Ireland","Irlandia"
"6692","IE",2022-03-28,1.839,1.909,"Ireland","Irlandia"
"6693","IE",2022-03-21,1.839,1.889,"Ireland","Irlandia"
"6694","IE",2022-03-14,1.879,1.939,"Ireland","Irlandia"
"6695","IE",2022-03-07,1.919,1.859,"Ireland","Irlandia"
"6696","IE",2022-02-28,1.819,1.719,"Ireland","Irlandia"
"6697","IE",2022-02-21,1.762,1.67,"Ireland","Irlandia"
"6698","IE",2022-02-14,1.769,1.689,"Ireland","Irlandia"
"6699","IE",2022-02-07,1.744,1.651,"Ireland","Irlandia"
"6700","IE",2022-01-31,1.739,1.649,"Ireland","Irlandia"
"6701","IE",2022-01-24,1.729,1.629,"Ireland","Irlandia"
"6702","IE",2022-01-17,1.678,1.579,"Ireland","Irlandia"
"6703","IE",2022-01-10,1.678,1.579,"Ireland","Irlandia"
"6704","IE",2022-01-03,1.677,1.575,"Ireland","Irlandia"
"6705","IE",2021-12-20,1.699,1.598,"Ireland","Irlandia"
"6706","IE",2021-12-13,1.7,1.604,"Ireland","Irlandia"
"6707","IE",2021-12-06,1.72,1.619,"Ireland","Irlandia"
"6708","IE",2021-11-29,1.723,1.642,"Ireland","Irlandia"
"6709","IE",2021-11-22,1.731,1.621,"Ireland","Irlandia"
"6710","IE",2021-11-15,1.719,1.62,"Ireland","Irlandia"
"6711","IE",2021-11-08,1.714,1.614,"Ireland","Irlandia"
"6712","IE",2021-11-01,1.696,1.594,"Ireland","Irlandia"
"6713","IE",2021-10-25,1.649,1.56,"Ireland","Irlandia"
"6714","IE",2021-10-18,1.649,1.56,"Ireland","Irlandia"
"6715","IE",2021-10-11,1.594,1.502,"Ireland","Irlandia"
"6716","IE",2021-10-04,1.571,1.471,"Ireland","Irlandia"
"6717","IE",2021-09-27,1.534,1.422,"Ireland","Irlandia"
"6718","IE",2021-09-20,1.546,1.434,"Ireland","Irlandia"
"6719","IE",2021-09-13,1.546,1.435,"Ireland","Irlandia"
"6720","IE",2021-09-06,1.538,1.432,"Ireland","Irlandia"
"6721","IE",2021-08-30,1.541,1.431,"Ireland","Irlandia"
"6722","IE",2021-08-23,1.546,1.43,"Ireland","Irlandia"
"6723","IE",2021-08-16,1.54,1.429,"Ireland","Irlandia"
"6724","IE",2021-08-09,1.536,1.424,"Ireland","Irlandia"
"6725","IE",2021-08-02,1.534,1.422,"Ireland","Irlandia"
"6726","IE",2021-07-26,1.538,1.427,"Ireland","Irlandia"
"6727","IE",2021-07-19,1.534,1.422,"Ireland","Irlandia"
"6728","IE",2021-07-12,1.532,1.42,"Ireland","Irlandia"
"6729","IE",2021-07-05,1.516,1.41,"Ireland","Irlandia"
"6730","IE",2021-06-28,1.496,1.395,"Ireland","Irlandia"
"6731","IE",2021-06-21,1.486,1.387,"Ireland","Irlandia"
"6732","IE",2021-06-14,1.482,1.383,"Ireland","Irlandia"
"6733","IE",2021-06-07,1.483,1.376,"Ireland","Irlandia"
"6734","IE",2021-05-31,1.481,1.374,"Ireland","Irlandia"
"6735","IE",2021-05-24,1.475,1.375,"Ireland","Irlandia"
"6736","IE",2021-05-17,1.47,1.368,"Ireland","Irlandia"
"6737","IE",2021-05-10,1.465,1.361,"Ireland","Irlandia"
"6738","IE",2021-05-03,1.46,1.356,"Ireland","Irlandia"
"6739","IE",2021-04-26,1.461,1.36,"Ireland","Irlandia"
"6740","IE",2021-04-19,1.46,1.36,"Ireland","Irlandia"
"6741","IE",2021-04-12,1.465,1.365,"Ireland","Irlandia"
"6742","IE",2021-03-29,1.457,1.357,"Ireland","Irlandia"
"6743","IE",2021-03-22,1.449,1.354,"Ireland","Irlandia"
"6744","IE",2021-03-15,1.431,1.341,"Ireland","Irlandia"
"6745","IE",2021-03-08,1.396,1.309,"Ireland","Irlandia"
"6746","IE",2021-03-01,1.372,1.289,"Ireland","Irlandia"
"6747","IE",2021-02-22,1.358,1.27,"Ireland","Irlandia"
"6748","IE",2021-02-15,1.338,1.252,"Ireland","Irlandia"
"6749","IE",2021-02-08,1.333,1.239,"Ireland","Irlandia"
"6750","IE",2021-02-01,1.332,1.229,"Ireland","Irlandia"
"6751","IE",2021-01-25,1.319,1.223,"Ireland","Irlandia"
"6752","IE",2021-01-18,1.316,1.218,"Ireland","Irlandia"
"6753","IE",2021-01-11,1.301,1.208,"Ireland","Irlandia"
"6754","IE",2020-12-21,1.275,1.181,"Ireland","Irlandia"
"6755","IE",2020-12-14,1.267,1.178,"Ireland","Irlandia"
"6756","IE",2020-12-07,1.263,1.171,"Ireland","Irlandia"
"6757","IE",2020-11-30,1.256,1.154,"Ireland","Irlandia"
"6758","IE",2020-11-23,1.256,1.151,"Ireland","Irlandia"
"6759","IE",2020-11-16,1.253,1.152,"Ireland","Irlandia"
"6760","IE",2020-11-09,1.256,1.153,"Ireland","Irlandia"
"6761","IE",2020-11-02,1.251,1.149,"Ireland","Irlandia"
"6762","IE",2020-10-26,1.25,1.141,"Ireland","Irlandia"
"6763","IE",2020-10-19,1.252,1.145,"Ireland","Irlandia"
"6764","IE",2020-10-12,1.239,1.132,"Ireland","Irlandia"
"6765","IE",2020-10-05,1.239,1.134,"Ireland","Irlandia"
"6766","IE",2020-09-28,1.247,1.144,"Ireland","Irlandia"
"6767","IE",2020-09-21,1.252,1.148,"Ireland","Irlandia"
"6768","IE",2020-09-14,1.254,1.155,"Ireland","Irlandia"
"6769","IE",2020-09-07,1.252,1.154,"Ireland","Irlandia"
"6770","IE",2020-08-31,1.259,1.163,"Ireland","Irlandia"
"6771","IE",2020-08-24,1.261,1.172,"Ireland","Irlandia"
"6772","IE",2020-08-17,1.269,1.165,"Ireland","Irlandia"
"6773","IE",2020-08-10,1.259,1.166,"Ireland","Irlandia"
"6774","IE",2020-08-03,1.257,1.167,"Ireland","Irlandia"
"6775","IE",2020-07-27,1.256,1.162,"Ireland","Irlandia"
"6776","IE",2020-07-20,1.257,1.164,"Ireland","Irlandia"
"6777","IE",2020-07-13,1.238,1.156,"Ireland","Irlandia"
"6778","IE",2020-07-06,1.236,1.151,"Ireland","Irlandia"
"6779","IE",2020-06-29,1.235,1.152,"Ireland","Irlandia"
"6780","IE",2020-06-22,1.23,1.149,"Ireland","Irlandia"
"6781","IE",2020-06-15,1.221,1.143,"Ireland","Irlandia"
"6782","IE",2020-06-08,1.216,1.138,"Ireland","Irlandia"
"6783","IE",2020-06-01,1.213,1.134,"Ireland","Irlandia"
"6784","IE",2020-05-25,1.214,1.134,"Ireland","Irlandia"
"6785","IE",2020-05-18,1.22,1.138,"Ireland","Irlandia"
"6786","IE",2020-05-11,1.225,1.139,"Ireland","Irlandia"
"6787","IE",2020-05-04,1.231,1.144,"Ireland","Irlandia"
"6788","IE",2020-04-27,1.24,1.155,"Ireland","Irlandia"
"6789","IE",2020-04-20,1.245,1.158,"Ireland","Irlandia"
"6790","IE",2020-04-06,1.253,1.172,"Ireland","Irlandia"
"6791","IE",2020-03-30,1.273,1.194,"Ireland","Irlandia"
"6792","IE",2020-03-23,1.311,1.216,"Ireland","Irlandia"
"6793","IE",2020-03-16,1.427,1.329,"Ireland","Irlandia"
"6794","IE",2020-03-09,1.427,1.329,"Ireland","Irlandia"
"6795","IE",2020-03-02,1.428,1.338,"Ireland","Irlandia"
"6796","IE",2020-02-24,1.431,1.341,"Ireland","Irlandia"
"6797","IE",2020-02-17,1.439,1.35,"Ireland","Irlandia"
"6798","IE",2020-02-10,1.45,1.357,"Ireland","Irlandia"
"6799","IE",2020-02-03,1.456,1.366,"Ireland","Irlandia"
"6800","IE",2020-01-27,1.457,1.367,"Ireland","Irlandia"
"6801","IE",2020-01-20,1.457,1.365,"Ireland","Irlandia"
"6802","IE",2020-01-13,1.455,1.365,"Ireland","Irlandia"
"6803","IE",2020-01-06,1.445,1.354,"Ireland","Irlandia"
"6804","IE",2019-12-16,1.431,1.332,"Ireland","Irlandia"
"6805","IE",2019-12-09,1.426,1.327,"Ireland","Irlandia"
"6806","IE",2019-12-02,1.416,1.32,"Ireland","Irlandia"
"6807","IE",2019-11-25,1.415,1.317,"Ireland","Irlandia"
"6808","IE",2019-11-18,1.412,1.315,"Ireland","Irlandia"
"6809","IE",2019-11-11,1.412,1.314,"Ireland","Irlandia"
"6810","IE",2019-11-04,1.419,1.319,"Ireland","Irlandia"
"6811","IE",2019-10-28,1.421,1.321,"Ireland","Irlandia"
"6812","IE",2019-10-21,1.426,1.324,"Ireland","Irlandia"
"6813","IE",2019-10-14,1.43,1.328,"Ireland","Irlandia"
"6814","IE",2019-10-07,1.418,1.316,"Ireland","Irlandia"
"6815","IE",2019-09-30,1.416,1.313,"Ireland","Irlandia"
"6816","IE",2019-09-23,1.418,1.313,"Ireland","Irlandia"
"6817","IE",2019-09-16,1.414,1.308,"Ireland","Irlandia"
"6818","IE",2019-09-09,1.425,1.318,"Ireland","Irlandia"
"6819","IE",2019-09-02,1.421,1.312,"Ireland","Irlandia"
"6820","IE",2019-08-26,1.429,1.317,"Ireland","Irlandia"
"6821","IE",2019-08-19,1.43,1.322,"Ireland","Irlandia"
"6822","IE",2019-08-12,1.437,1.326,"Ireland","Irlandia"
"6823","IE",2019-08-05,1.416,1.305,"Ireland","Irlandia"
"6824","IE",2019-07-29,1.417,1.301,"Ireland","Irlandia"
"6825","IE",2019-07-22,1.402,1.297,"Ireland","Irlandia"
"6826","IE",2019-07-15,1.415,1.307,"Ireland","Irlandia"
"6827","IE",2019-07-08,1.419,1.309,"Ireland","Irlandia"
"6828","IE",2019-07-01,1.436,1.331,"Ireland","Irlandia"
"6829","IE",2019-06-24,1.438,1.336,"Ireland","Irlandia"
"6830","IE",2019-06-17,1.442,1.344,"Ireland","Irlandia"
"6831","IE",2019-06-10,1.446,1.348,"Ireland","Irlandia"
"6832","IE",2019-06-03,1.447,1.352,"Ireland","Irlandia"
"6833","IE",2019-05-27,1.447,1.352,"Ireland","Irlandia"
"6834","IE",2019-05-20,1.442,1.349,"Ireland","Irlandia"
"6835","IE",2019-05-13,1.439,1.35,"Ireland","Irlandia"
"6836","IE",2019-05-06,1.442,1.349,"Ireland","Irlandia"
"6837","IE",2019-04-29,1.431,1.347,"Ireland","Irlandia"
"6838","IE",2019-04-15,1.399,1.349,"Ireland","Irlandia"
"6839","IE",2019-04-08,1.389,1.339,"Ireland","Irlandia"
"6840","IE",2019-04-01,1.369,1.329,"Ireland","Irlandia"
"6841","IE",2019-03-25,1.359,1.329,"Ireland","Irlandia"
"6842","IE",2019-03-18,1.359,1.329,"Ireland","Irlandia"
"6843","IE",2019-03-11,1.359,1.329,"Ireland","Irlandia"
"6844","IE",2019-03-04,1.349,1.329,"Ireland","Irlandia"
"6845","IE",2019-02-25,1.349,1.299,"Ireland","Irlandia"
"6846","IE",2019-02-18,1.328,1.299,"Ireland","Irlandia"
"6847","IE",2019-02-11,1.349,1.299,"Ireland","Irlandia"
"6848","IE",2019-02-04,1.329,1.299,"Ireland","Irlandia"
"6849","IE",2019-01-28,1.319,1.299,"Ireland","Irlandia"
"6850","IE",2019-01-21,1.319,1.259,"Ireland","Irlandia"
"6851","IE",2019-01-14,1.339,1.299,"Ireland","Irlandia"
"6852","IE",2019-01-07,1.349,1.299,"Ireland","Irlandia"
"6853","IE",2018-12-17,1.399,1.318,"Ireland","Irlandia"
"6854","IE",2018-12-10,1.429,1.359,"Ireland","Irlandia"
"6855","IE",2018-12-03,1.479,1.399,"Ireland","Irlandia"
"6856","IE",2018-11-26,1.499,1.389,"Ireland","Irlandia"
"6857","IE",2018-11-19,1.499,1.399,"Ireland","Irlandia"
"6858","IE",2018-11-12,1.499,1.399,"Ireland","Irlandia"
"6859","IE",2018-11-05,1.499,1.429,"Ireland","Irlandia"
"6860","IE",2018-10-29,1.479,1.409,"Ireland","Irlandia"
"6861","IE",2018-10-22,1.499,1.419,"Ireland","Irlandia"
"6862","IE",2018-10-15,1.499,1.419,"Ireland","Irlandia"
"6863","IE",2018-10-08,1.499,1.399,"Ireland","Irlandia"
"6864","IE",2018-10-01,1.459,1.399,"Ireland","Irlandia"
"6865","IE",2018-09-24,1.459,1.359,"Ireland","Irlandia"
"6866","IE",2018-09-17,1.469,1.399,"Ireland","Irlandia"
"6867","IE",2018-09-10,1.459,1.359,"Ireland","Irlandia"
"6868","IE",2018-09-03,1.459,1.359,"Ireland","Irlandia"
"6869","IE",2018-08-27,1.459,1.339,"Ireland","Irlandia"
"6870","IE",2018-08-20,1.459,1.339,"Ireland","Irlandia"
"6871","IE",2018-08-13,1.459,1.349,"Ireland","Irlandia"
"6872","IE",2018-08-06,1.479,1.389,"Ireland","Irlandia"
"6873","IE",2018-07-30,1.459,1.399,"Ireland","Irlandia"
"6874","IE",2018-07-23,1.439,1.339,"Ireland","Irlandia"
"6875","IE",2018-07-16,1.479,1.369,"Ireland","Irlandia"
"6876","IE",2018-07-09,1.439,1.359,"Ireland","Irlandia"
"6877","IE",2018-07-02,1.449,1.329,"Ireland","Irlandia"
"6878","IE",2018-06-25,1.499,1.399,"Ireland","Irlandia"
"6879","IE",2018-06-18,1.449,1.339,"Ireland","Irlandia"
"6880","IE",2018-06-11,1.489,1.389,"Ireland","Irlandia"
"6881","IE",2018-06-04,1.459,1.349,"Ireland","Irlandia"
"6882","IE",2018-05-28,1.469,1.369,"Ireland","Irlandia"
"6883","IE",2018-05-21,1.429,1.329,"Ireland","Irlandia"
"6884","IE",2018-05-14,1.429,1.319,"Ireland","Irlandia"
"6885","IE",2018-05-07,1.399,1.299,"Ireland","Irlandia"
"6886","IE",2018-04-30,1.399,1.299,"Ireland","Irlandia"
"6887","IE",2018-04-23,1.399,1.299,"Ireland","Irlandia"
"6888","IE",2018-04-16,1.389,1.279,"Ireland","Irlandia"
"6889","IE",2018-04-09,1.379,1.279,"Ireland","Irlandia"
"6890","IE",2018-03-26,1.369,1.279,"Ireland","Irlandia"
"6891","IE",2018-03-19,1.359,1.259,"Ireland","Irlandia"
"6892","IE",2018-03-12,1.369,1.279,"Ireland","Irlandia"
"6893","IE",2018-03-05,1.389,1.289,"Ireland","Irlandia"
"6894","IE",2018-02-26,1.379,1.279,"Ireland","Irlandia"
"6895","IE",2018-02-19,1.389,1.289,"Ireland","Irlandia"
"6896","IE",2018-02-12,1.389,1.289,"Ireland","Irlandia"
"6897","IE",2018-02-05,1.389,1.289,"Ireland","Irlandia"
"6898","IE",2018-01-29,1.389,1.299,"Ireland","Irlandia"
"6899","IE",2018-01-22,1.399,1.299,"Ireland","Irlandia"
"6900","IE",2018-01-15,1.399,1.299,"Ireland","Irlandia"
"6901","IE",2018-01-08,1.389,1.259,"Ireland","Irlandia"
"6902","IE",2018-01-01,1.389,1.279,"Ireland","Irlandia"
"6903","IE",2017-12-18,1.399,1.299,"Ireland","Irlandia"
"6904","IE",2017-12-11,1.389,1.299,"Ireland","Irlandia"
"6905","IE",2017-12-04,1.399,1.299,"Ireland","Irlandia"
"6906","IE",2017-11-27,1.399,1.299,"Ireland","Irlandia"
"6907","IE",2017-11-20,1.389,1.299,"Ireland","Irlandia"
"6908","IE",2017-11-13,1.379,1.259,"Ireland","Irlandia"
"6909","IE",2017-11-06,1.349,1.239,"Ireland","Irlandia"
"6910","IE",2017-10-30,1.359,1.229,"Ireland","Irlandia"
"6911","IE",2017-10-23,1.359,1.219,"Ireland","Irlandia"
"6912","IE",2017-10-16,1.359,1.249,"Ireland","Irlandia"
"6913","IE",2017-10-09,1.359,1.229,"Ireland","Irlandia"
"6914","IE",2017-10-02,1.369,1.239,"Ireland","Irlandia"
"6915","IE",2017-09-25,1.359,1.229,"Ireland","Irlandia"
"6916","IE",2017-09-18,1.359,1.209,"Ireland","Irlandia"
"6917","IE",2017-09-11,1.359,1.219,"Ireland","Irlandia"
"6918","IE",2017-09-04,1.329,1.199,"Ireland","Irlandia"
"6919","IE",2017-08-28,1.299,1.199,"Ireland","Irlandia"
"6920","IE",2017-08-21,1.319,1.199,"Ireland","Irlandia"
"6921","IE",2017-08-14,1.329,1.199,"Ireland","Irlandia"
"6922","IE",2017-08-07,1.329,1.199,"Ireland","Irlandia"
"6923","IE",2017-07-31,1.299,1.179,"Ireland","Irlandia"
"6924","IE",2017-07-24,1.319,1.199,"Ireland","Irlandia"
"6925","IE",2017-07-17,1.329,1.209,"Ireland","Irlandia"
"6926","IE",2017-07-10,1.329,1.199,"Ireland","Irlandia"
"6927","IE",2017-07-03,1.329,1.179,"Ireland","Irlandia"
"6928","IE",2017-06-26,1.349,1.219,"Ireland","Irlandia"
"6929","IE",2017-06-19,1.359,1.239,"Ireland","Irlandia"
"6930","IE",2017-06-12,1.339,1.199,"Ireland","Irlandia"
"6931","IE",2017-06-05,1.369,1.259,"Ireland","Irlandia"
"6932","IE",2017-05-29,1.359,1.229,"Ireland","Irlandia"
"6933","IE",2017-05-22,1.359,1.269,"Ireland","Irlandia"
"6934","IE",2017-05-15,1.369,1.229,"Ireland","Irlandia"
"6935","IE",2017-05-08,1.379,1.279,"Ireland","Irlandia"
"6936","IE",2017-05-01,1.389,1.249,"Ireland","Irlandia"
"6937","IE",2017-04-24,1.399,1.269,"Ireland","Irlandia"
"6938","IE",2017-04-10,1.389,1.279,"Ireland","Irlandia"
"6939","IE",2017-04-03,1.389,1.239,"Ireland","Irlandia"
"6940","IE",2017-03-27,1.349,1.239,"Ireland","Irlandia"
"6941","IE",2017-03-20,1.389,1.269,"Ireland","Irlandia"
"6942","IE",2017-03-13,1.399,1.269,"Ireland","Irlandia"
"6943","IE",2017-03-06,1.399,1.269,"Ireland","Irlandia"
"6944","IE",2017-02-27,1.399,1.289,"Ireland","Irlandia"
"6945","IE",2017-02-20,1.399,1.269,"Ireland","Irlandia"
"6946","IE",2017-02-13,1.379,1.259,"Ireland","Irlandia"
"6947","IE",2017-02-06,1.399,1.259,"Ireland","Irlandia"
"6948","IE",2017-01-30,1.369,1.269,"Ireland","Irlandia"
"6949","IE",2017-01-23,1.369,1.259,"Ireland","Irlandia"
"6950","IE",2017-01-16,1.369,1.279,"Ireland","Irlandia"
"6951","IE",2017-01-09,1.379,1.259,"Ireland","Irlandia"
"6952","IE",2017-01-02,1.349,1.249,"Ireland","Irlandia"
"6953","IE",2016-12-19,1.329,1.229,"Ireland","Irlandia"
"6954","IE",2016-12-12,1.319,1.239,"Ireland","Irlandia"
"6955","IE",2016-12-05,1.319,1.199,"Ireland","Irlandia"
"6956","IE",2016-11-28,1.299,1.199,"Ireland","Irlandia"
"6957","IE",2016-11-21,1.299,1.199,"Ireland","Irlandia"
"6958","IE",2016-11-14,1.299,1.199,"Ireland","Irlandia"
"6959","IE",2016-11-07,1.309,1.219,"Ireland","Irlandia"
"6960","IE",2016-10-31,1.319,1.219,"Ireland","Irlandia"
"6961","IE",2016-10-24,1.299,1.189,"Ireland","Irlandia"
"6962","IE",2016-10-17,1.299,1.209,"Ireland","Irlandia"
"6963","IE",2016-10-10,1.299,1.169,"Ireland","Irlandia"
"6964","IE",2016-10-03,1.279,1.179,"Ireland","Irlandia"
"6965","IE",2016-09-26,1.289,1.189,"Ireland","Irlandia"
"6966","IE",2016-09-19,1.289,1.159,"Ireland","Irlandia"
"6967","IE",2016-09-12,1.279,1.179,"Ireland","Irlandia"
"6968","IE",2016-09-05,1.299,1.189,"Ireland","Irlandia"
"6969","IE",2016-08-29,1.299,1.159,"Ireland","Irlandia"
"6970","IE",2016-08-22,1.299,1.149,"Ireland","Irlandia"
"6971","IE",2016-08-15,1.279,1.149,"Ireland","Irlandia"
"6972","IE",2016-08-08,1.269,1.149,"Ireland","Irlandia"
"6973","IE",2016-08-01,1.299,1.159,"Ireland","Irlandia"
"6974","IE",2016-07-25,1.299,1.169,"Ireland","Irlandia"
"6975","IE",2016-07-18,1.299,1.169,"Ireland","Irlandia"
"6976","IE",2016-07-11,1.319,1.159,"Ireland","Irlandia"
"6977","IE",2016-07-04,1.349,1.169,"Ireland","Irlandia"
"6978","IE",2016-06-27,1.329,1.169,"Ireland","Irlandia"
"6979","IE",2016-06-20,1.329,1.189,"Ireland","Irlandia"
"6980","IE",2016-06-13,1.319,1.199,"Ireland","Irlandia"
"6981","IE",2016-06-06,1.339,1.199,"Ireland","Irlandia"
"6982","IE",2016-05-30,1.3,1.149,"Ireland","Irlandia"
"6983","IE",2016-05-23,1.299,1.129,"Ireland","Irlandia"
"6984","IE",2016-05-16,1.299,1.149,"Ireland","Irlandia"
"6985","IE",2016-05-09,1.299,1.119,"Ireland","Irlandia"
"6986","IE",2016-05-02,1.299,1.099,"Ireland","Irlandia"
"6987","IE",2016-04-25,1.299,1.099,"Ireland","Irlandia"
"6988","IE",2016-04-18,1.269,1.099,"Ireland","Irlandia"
"6989","IE",2016-04-11,1.279,1.129,"Ireland","Irlandia"
"6990","IE",2016-04-04,1.259,1.099,"Ireland","Irlandia"
"6991","IE",2016-03-21,1.219,1.099,"Ireland","Irlandia"
"6992","IE",2016-03-14,1.199,1.069,"Ireland","Irlandia"
"6993","IE",2016-03-07,1.199,1.079,"Ireland","Irlandia"
"6994","IE",2016-02-29,1.199,1.039,"Ireland","Irlandia"
"6995","IE",2016-02-22,1.199,1.039,"Ireland","Irlandia"
"6996","IE",2016-02-15,1.219,1.039,"Ireland","Irlandia"
"6997","IE",2016-02-08,1.229,1.049,"Ireland","Irlandia"
"6998","IE",2016-02-01,1.219,1.049,"Ireland","Irlandia"
"6999","IE",2016-01-25,1.249,1.099,"Ireland","Irlandia"
"7000","IE",2016-01-18,1.249,1.099,"Ireland","Irlandia"
"7001","IE",2016-01-11,1.249,1.149,"Ireland","Irlandia"
"7002","IE",2016-01-04,1.269,1.149,"Ireland","Irlandia"
"7003","IE",2015-12-14,1.299,1.199,"Ireland","Irlandia"
"7004","IE",2015-12-07,1.299,1.199,"Ireland","Irlandia"
"7005","IE",2015-11-30,1.299,1.199,"Ireland","Irlandia"
"7006","IE",2015-11-23,1.299,1.199,"Ireland","Irlandia"
"7007","IE",2015-11-16,1.299,1.199,"Ireland","Irlandia"
"7008","IE",2015-11-09,1.299,1.199,"Ireland","Irlandia"
"7009","IE",2015-11-02,1.299,1.199,"Ireland","Irlandia"
"7010","IE",2015-10-26,1.299,1.199,"Ireland","Irlandia"
"7011","IE",2015-10-19,1.309,1.199,"Ireland","Irlandia"
"7012","IE",2015-10-12,1.329,1.189,"Ireland","Irlandia"
"7013","IE",2015-10-05,1.339,1.189,"Ireland","Irlandia"
"7014","IE",2015-09-28,1.339,1.179,"Ireland","Irlandia"
"7015","IE",2015-09-21,1.349,1.199,"Ireland","Irlandia"
"7016","IE",2015-09-14,1.369,1.229,"Ireland","Irlandia"
"7017","IE",2015-09-07,1.369,1.199,"Ireland","Irlandia"
"7018","IE",2015-08-31,1.379,1.239,"Ireland","Irlandia"
"7019","IE",2015-08-24,1.399,1.259,"Ireland","Irlandia"
"7020","IE",2015-08-17,1.419,1.259,"Ireland","Irlandia"
"7021","IE",2015-08-10,1.439,1.299,"Ireland","Irlandia"
"7022","IE",2015-08-03,1.449,1.299,"Ireland","Irlandia"
"7023","IE",2015-07-27,1.449,1.299,"Ireland","Irlandia"
"7024","IE",2015-07-20,1.449,1.299,"Ireland","Irlandia"
"7025","IE",2015-07-13,1.439,1.299,"Ireland","Irlandia"
"7026","IE",2015-07-06,1.479,1.339,"Ireland","Irlandia"
"7027","IE",2015-06-29,1.449,1.339,"Ireland","Irlandia"
"7028","IE",2015-06-22,1.449,1.349,"Ireland","Irlandia"
"7029","IE",2015-06-15,1.449,1.339,"Ireland","Irlandia"
"7030","IE",2015-06-08,1.449,1.339,"Ireland","Irlandia"
"7031","IE",2015-06-01,1.439,1.339,"Ireland","Irlandia"
"7032","IE",2015-05-25,1.449,1.339,"Ireland","Irlandia"
"7033","IE",2015-05-18,1.449,1.339,"Ireland","Irlandia"
"7034","IE",2015-05-11,1.449,1.339,"Ireland","Irlandia"
"7035","IE",2015-05-04,1.439,1.329,"Ireland","Irlandia"
"7036","IE",2015-04-27,1.429,1.319,"Ireland","Irlandia"
"7037","IE",2015-04-20,1.399,1.299,"Ireland","Irlandia"
"7038","IE",2015-04-13,1.399,1.299,"Ireland","Irlandia"
"7039","IE",2015-03-30,1.379,1.299,"Ireland","Irlandia"
"7040","IE",2015-03-23,1.379,1.299,"Ireland","Irlandia"
"7041","IE",2015-03-16,1.359,1.299,"Ireland","Irlandia"
"7042","IE",2015-03-09,1.349,1.299,"Ireland","Irlandia"
"7043","IE",2015-03-02,1.329,1.269,"Ireland","Irlandia"
"7044","IE",2015-02-23,1.329,1.259,"Ireland","Irlandia"
"7045","IE",2015-02-16,1.299,1.189,"Ireland","Irlandia"
