geo,year,gdp_regional,employment_in_prof_scientific_techn_activities_admin_support_service_activities_isic_rev4,employment_in_agriculture_forestry_and_fishing_isic_rev4,employment_in_public_admin_compulsory_s_s_education_human_health_isic_rev4,employment_in_financial_and_insurance_activities_isic_rev4,employment_in_other_services_isic_rev4,employment_in_construction_isic_rev4,of_which_employment_in_manufacturing_isic_rev4,regional_employment_at_place_of_work_total_activities,employment_in_distributive_trade_repairs_transport_accommod_food_serv_activities_isic_rev4,employment_in_information_and_communication_isic_rev4,employment_in_industry_including_energy_isic_rev4,employment_in_real_estate_activities_isic_rev4,disposable_household_income,primary_income_of_private_households,labour_utilisation_percent_total_employment_over_population,proc_gva_in_other_services_isic_rev4,proc_gva_in_information_and_communication_isic_rev4,proc_gva_in_distributive_trade_repairs_transport_accommod_food_serv_activities_isic_rev4,proc_gva_in_real_estate_activities_isic_rev4,proc_gva_in_industry_including_energy_isic_rev4,proc_gva_in_construction_isic_rev4,proc_gva_in_financial_and_insurance_activities_isic_rev4,proc_gva_in_public_admin_compulsory_s_s_education_human_health_isic_rev4,proc_gva_in_prof_scientific_techn_activities_admin_support_service_activities_isic_rev4,proc_gva_in_agriculture_forestry_and_fishing_isic_rev4,air_pollution_in_pm2_5_average_level_in_mg_m3_experienced_by_the_population,pct_patent_applications_per_million_inhabitants_fractional_count_by_inventor_and_priority_year_level,pct_patent_applications_count_fractional_count_by_inventor_place_of_residence_and_priority_year,obs_value,econ_act_rate,HRST,HTC,participation_in_formal_and_or_non_formal_training_25_to_64_year_olds_population,FMEDAGEPOP,MEDAGEPOP,MMEDAGEPOP,ed3_4,disp_income,country_code,country_name,is_duplicate
NL13,2000,19200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14488,18114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.97,NA,NA,NA,65.5,31.9,3,13.2,40.4,39.4,38.4,45.6,12300,NL,Netherlands,FALSE
NL13,2001,20100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15349,18230,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.39,49.8,23.6315,NA,66.1,34.1,4.5,13.5,40.6,39.6,38.6,45,13000,NL,Netherlands,FALSE
NL13,2002,20800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15729,19049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.66,45.7,21.8834,NA,66.3,32.1,3.3,13.9,40.9,39.9,38.9,47.1,13200,NL,Netherlands,FALSE
NL13,2003,20600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15330,18698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.58,57,27.4468,NA,67.8,34.3,3.1,14.7,41.2,40.2,39.3,47.6,13000,NL,Netherlands,FALSE
NL13,2004,21300,34100,8500,64000,4500,7300,14200,27200,216600,48600,2500,31100,1800,15921,19399,44.9,0.01910662029583641,0.014010869275174113,0.1527524527026426,0.0764255917172921,0.24897044304304125,0.06594145534435678,0.042425751821181745,0.2578864507636066,0.09004509592891387,0.03233386997785229,15.68,65.7,31.7036,NA,67.5,35.7,2.9,14.2,41.6,40.6,39.7,45.4,13400,NL,Netherlands,FALSE
NL13,2005,22500,37200,8500,65300,4700,7600,14000,26700,220100,47800,2700,30800,1600,16291,19810,45.5,0.01838106616409773,0.0139732112808777,0.14817510264521774,0.07521286262367907,0.255743084068116,0.06545988422965605,0.04501497610553947,0.25405532745507164,0.09303190415292455,0.030854142828296426,15.29,51.2,24.7524,NA,66.3,36.9,3.8,14.2,42.1,41.2,40.3,44.5,13800,NL,Netherlands,FALSE
NL13,2006,24100,39400,8100,65900,5000,7700,13800,26700,223500,48400,3000,30500,1600,16913,20450,46.1,0.01747950132593654,0.013721157070137472,0.13896195933794617,0.08110464230194775,0.26848538421678303,0.06283872344316763,0.04299920748620721,0.24514966318163808,0.09569985064163136,0.03364830676380041,16.26,63.8,30.9157,NA,66.4,36.2,3.7,13,42.5,41.6,40.7,43.7,14200,NL,Netherlands,FALSE
NL13,2007,25700,41700,8100,67700,4900,8400,14200,26000,228100,48500,3200,29800,1600,17753,21571,46.8,0.0181462463713864,0.015272313766483265,0.13539761129514138,0.0873635959119386,0.2591349243906401,0.06650798471567915,0.03941221756849339,0.24024988875783113,0.10099376337554651,0.037441642005042984,15.23,51.5,25.0261,NA,67.3,37.3,3.8,15.1,43,42.1,41.2,44.4,14900,NL,Netherlands,FALSE
NL13,2008,27100,45000,7700,69600,4800,8700,13900,26700,234700,49800,2900,30600,1700,18834,23700,48,0.017955396920169807,0.013543641863120116,0.13783716398422685,0.08389420711103529,0.26785796300791936,0.062378699700152876,0.035523682673822755,0.24402110083917827,0.10587424792173794,0.031189349850076438,13.88,72.5,35.3762,NA,68.3,38,3.7,15.6,43.4,42.5,41.6,46.3,15600,NL,Netherlands,FALSE
NL13,2009,24500,42700,7500,70300,4500,8700,13200,24500,226700,47000,2900,28100,1800,18291,22836,46.2,0.01990889340528418,0.014209124675870769,0.13828999929918004,0.06848412642792066,0.23717429392389094,0.0637753171210316,0.044609292872661015,0.26922699558483426,0.11367159576704745,0.030648258462401008,13.81,54.2,26.5595,NA,70.1,39.4,2.7,15.5,43.8,42.9,42,46,14800,NL,Netherlands,FALSE
NL13,2010,24400,39400,7200,73400,4700,9400,13800,23100,229800,50700,2800,26400,1900,18742,23115,46.8,0.02014310189866307,0.015128215930794291,0.15053856308279967,0.065444191663858,0.24492332322210986,0.061415852151443656,0.05015237052016627,0.2632576395910572,0.09734439950567352,0.03165374677002584,14.35,32.6,16.013,NA,68.4,41,2.5,15.7,44.3,43.3,42.4,45.6,15100,NL,Netherlands,FALSE
NL13,2011,25000,40400,7100,71400,4500,9600,13800,22700,229200,51600,2900,26100,1700,19156,23568,46.7,0.019716736753574434,0.015290832632464255,0.1457426408746846,0.06760033641715728,0.24818906644238856,0.059552565180824225,0.04973456686291001,0.26822741799831795,0.09713507148864593,0.02864928511354079,14.52,45.6,22.4167,0.1052,67,40.1,2.6,14.7,44.7,43.8,42.9,45.9,15200,NL,Netherlands,FALSE
NL13,2012,25400,41100,7000,72900,4600,9700,13300,22100,230500,51600,3000,25300,1900,18503,23542,47,0.020044328740893264,0.01439700453123668,0.15208430329776976,0.057906712918942664,0.25302333816402944,0.05281612097287159,0.05639520777457917,0.2640792933631481,0.09863210423811615,0.030702899073424394,12.68,32.7,16.0612,0.1202,69.8,39.4,3.3,14.7,45.2,44.2,43.3,46.3,14700,NL,Netherlands,FALSE
NL13,2013,25800,41300,6900,74500,4600,9300,12100,21800,228400,50000,2800,25200,1700,19046,24065,46.7,0.020097131698409883,0.012947934366361493,0.15124331110040323,0.06179972610382694,0.2543493697851944,0.048137252415612085,0.05488891988536938,0.2690446602926631,0.0935735842357536,0.03383885775151531,11.64,37.1,18.2,NA,68.1,42.1,2.5,16.7,45.6,44.7,43.8,47,14800,NL,Netherlands,FALSE
NL13,2014,25300,43400,6900,73700,4400,9300,11500,21400,227900,49400,3000,24900,1500,19629,24843,46.6,0.019615513077436926,0.014294614870767176,0.15096860387441552,0.06853578952777349,0.22911335491495813,0.04733184317352654,0.05503507014028056,0.2785892297415344,0.10331945943168389,0.03311623246492986,11.5,40.3,19.6999,NA,66.4,43.8,3.3,16.4,46.1,45.2,44.3,47.5,15200,NL,Netherlands,FALSE
NL13,2015,25100,44200,7100,71400,4200,9300,11200,20700,226100,49900,3000,24400,1400,20374,25394,46.3,0.02062588164934246,0.015168594106519492,0.16179833713620792,0.06982337760269386,0.20931021705638006,0.04751187992017213,0.0517658989410457,0.28298587410859966,0.10858799591759788,0.03242389375353472,11.86,31.3,15.298400000000001,NA,68.6,42.2,2.5,16,46.6,45.7,44.8,47.1,15800,NL,Netherlands,FALSE
NL13,2016,24800,45200,7100,68000,4000,9600,10900,20800,224000,50500,3000,24200,1500,21087,26403,45.7,0.02132761875605898,0.015474641563345068,0.16941935813051687,0.07304390530129087,0.20149178529516812,0.04890938313179244,0.04417891218939742,0.27774248686157454,0.11305359967345271,0.03535894688504515,10.6,NA,NA,NA,67.7,42.3,2.8,16.9,47,46.1,45.2,46.2,15900,NL,Netherlands,FALSE
NL13,2017,25700,46500,7300,70400,3700,9900,11000,20600,229000,52100,3300,23400,1400,21777,27312,46.5,0.021118741491453638,0.017405536227499623,0.1752920889426713,0.07689366207835426,0.19192436847678113,0.04850340341854485,0.0373637876266828,0.27825502949629405,0.11425684465285131,0.03891090606564816,11.25,NA,NA,NA,67.9,42.2,2.5,16.2,47.2,46.4,45.5,47.8,16300,NL,Netherlands,FALSE
NL13,2018,26900,47900,7400,70600,3900,9500,11200,21000,232500,53200,3400,23800,1600,23285,29194,47.2,0.019820407602630357,0.017314813225051365,0.1755816149580207,0.08193316507276982,0.1965809911348431,0.04885050564016276,0.03971407150501633,0.2715141733770582,0.11560530879247291,0.032935574518253984,11.15,NA,NA,NA,66.7,44.5,2,15.8,47.7,46.8,45.9,47.8,17200,NL,Netherlands,FALSE
NL13,2019,27300,48100,7300,72700,3800,9700,11600,21400,236700,54000,3500,24300,1600,23247,29561,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.97,NA,NA,NA,67.6,46.4,2.2,17,48.1,47.2,46.1,46.7,17400,NL,Netherlands,FALSE
NL13,2020,27200,NA,NA,NA,NA,NA,NA,NA,235400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.7,48.1,2.8,18.1,48.5,47.5,46.4,44.6,NA,NL,Netherlands,FALSE
NL13,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.2,49.4,3.1,24.5,48.8,47.8,46.7,44.6,NA,NL,Netherlands,FALSE
NL21,2000,21300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14592,18459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.15,NA,NA,NA,67.7,34.3,3.1,14.8,37.6,36.5,35.4,43.9,12400,NL,Netherlands,FALSE
NL21,2001,22100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15463,18625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.91,99.3,107.857,NA,67.1,35.8,4.2,14.2,37.8,36.7,35.7,44.8,13100,NL,Netherlands,FALSE
NL21,2002,22600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15877,19479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.7,70.8,77.4917,NA,67.9,35.5,3.7,13.9,38,37,36,45.7,13400,NL,Netherlands,FALSE
NL21,2003,22500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15450,19091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.58,54.8,60.3452,NA,67.8,37.1,3.6,15.1,38.3,37.2,36.2,44.9,13100,NL,Netherlands,FALSE
NL21,2004,23400,89900,17900,137100,11700,16600,37700,76700,528200,123700,9500,80200,4000,16010,19771,47.7,0.022326479825448803,0.029199256958960022,0.18160303702163208,0.07198897422972939,0.22256722794229095,0.07544474954088665,0.044963852533847486,0.21713118481207194,0.11357459843002618,0.021239412193909738,16.89,67.1,74.1945,NA,69.1,37.4,3.9,14.6,38.6,37.5,36.5,45.5,13500,NL,Netherlands,FALSE
NL21,2005,24700,94700,17400,140700,11600,17700,37900,75100,536900,124600,9200,78900,4200,16339,20159,48.3,0.022850357408437116,0.027330859053118866,0.17974093750209352,0.07273278443615218,0.22409743483241665,0.07665322337524871,0.04293758248531175,0.2158083728034622,0.11596915635530484,0.021842110552090524,16.46,81.9,90.8952,NA,67.6,37.9,4.3,13.6,38.9,37.9,36.9,44.1,13800,NL,Netherlands,FALSE
NL21,2006,25900,100200,16800,142300,12100,17500,38400,74600,545600,127400,8700,78000,4100,17019,20950,48.9,0.02282537929161871,0.024736262346069467,0.17764887022472084,0.07972945870141411,0.22230854914206194,0.07916325970175044,0.037865290921377026,0.21155076814845214,0.1212751973982616,0.022896038458334232,17.53,83.9,93.3979,NA,68.7,38.8,3.9,13.9,39.3,38.2,37.3,44.9,14300,NL,Netherlands,FALSE
NL21,2007,27800,105200,16300,146900,12300,19500,40400,73700,563600,132000,9300,77000,4600,17978,22066,50.4,0.022852275284820135,0.02566728678018638,0.17900920483973437,0.08465261772423087,0.21782508240482493,0.08352672708262705,0.03338413895860813,0.20825358749440903,0.12442886405269352,0.020434687232024067,16.31,89.1,99.4671,NA,71.1,40.2,4.6,15,39.6,38.6,37.7,46,15100,NL,Netherlands,FALSE
NL21,2008,29300,103300,16400,150400,12000,19500,41600,75000,568900,133000,9600,78500,4500,18861,23770,50.7,0.021218292615279768,0.02489493606354288,0.17993470319272858,0.08241159705107784,0.22040842202023886,0.08611940968727795,0.033650043980252474,0.20803874488547963,0.12450532121433043,0.018850226769049523,15.08,100.1,112.134,NA,71.6,40.7,4.4,16.3,40,39,38.2,44.7,15600,NL,Netherlands,FALSE
NL21,2009,27900,98700,16400,157900,12500,20100,40600,74900,572400,132500,10600,78600,4400,18385,23424,50.7,0.022065621136339968,0.026598270148444653,0.1719284987569529,0.06336362398293113,0.20428697697892825,0.08725469513969926,0.050898705682233904,0.23113706096137876,0.12496455112782155,0.01753270508941661,14.92,97.2,109.383,NA,71.8,40.3,3.1,16.3,40.4,39.4,38.5,43.8,14900,NL,Netherlands,FALSE
NL21,2010,27900,107900,16900,165500,12400,20800,39900,72800,592600,137000,10900,76900,4400,18306,23065,52.3,0.02278613472858077,0.03044406775136477,0.17150625325342694,0.060888402450581275,0.19854353252092205,0.07601660415637805,0.05763751151212611,0.24336567851470217,0.11933877017124704,0.019504277839324086,15.59,89.3,100.969,NA,70.8,41.3,3,16.6,40.7,39.8,38.9,44.7,14700,NL,Netherlands,FALSE
NL21,2011,28800,106700,16500,172200,12200,21100,39400,72700,600400,139600,11300,76900,4400,18914,24004,52.8,0.022008032331524503,0.03007953979643676,0.17805869314117745,0.06218460208618202,0.20242461158950692,0.07216056575112915,0.05483848138890083,0.2437799980285656,0.11717397403267021,0.01726167758959285,15.61,96.3,109.245,0.2499,70.3,42.5,2.8,16.4,41,40.1,39.2,43.5,15000,NL,Netherlands,FALSE
NL21,2012,28300,106200,16500,171000,11500,21000,37200,72300,597000,140400,11800,76900,4300,18662,24008,52.4,0.022683779031263562,0.030994085272557037,0.17848571812809408,0.05534012854572813,0.2017236698206805,0.06598942910573687,0.05786384708488434,0.25195444822520113,0.11702050997079429,0.017943877330938007,13.78,84.6,96.2408,0.2906,70.2,43.4,2.9,16.6,41.4,40.5,39.6,44.1,14800,NL,Netherlands,FALSE
NL21,2013,28800,103700,16300,171900,11400,20300,34400,71000,587400,137400,11900,75900,4200,19197,24517,51.5,0.020564613489750375,0.030862285526139288,0.17939855858931988,0.05830225723449142,0.20194944087411434,0.060624611294708725,0.05622428447739718,0.25633940221699203,0.11504603490116216,0.020656317451800545,12.59,92.3,105.211,NA,70.9,43.1,3,17,41.9,40.9,40,43.7,14900,NL,Netherlands,FALSE
NL21,2014,28800,105200,16300,170200,10900,20400,33700,69300,585700,138800,11800,74300,4100,19638,25009,51.4,0.02001786034084694,0.02974254972096243,0.18099930785128968,0.06373431169924929,0.20188501619047158,0.0618790627435226,0.05502679051127041,0.2518840481503173,0.11355474025062559,0.021274618471174185,12.2,79.7,90.867,NA,70.7,44,2.7,17.2,42.3,41.3,40.3,44.5,15200,NL,Netherlands,FALSE
NL21,2015,29500,106000,16400,166800,9700,20800,33300,69500,584500,140700,11900,74700,4200,19858,25458,51.2,0.019962959445341436,0.0307213410580302,0.18497340678127078,0.06428625700446386,0.20373444771583246,0.06243945293950042,0.04945317693988033,0.2479105328141324,0.11813657517333079,0.01838018805204673,12.68,91.8,104.662,NA,70.4,44.4,3,17.4,42.6,41.6,40.6,45.5,15500,NL,Netherlands,FALSE
NL21,2016,30100,111600,16400,168100,9200,21100,34000,69200,595900,144100,13300,74100,4000,20614,26464,52,0.01971856622480096,0.034634736082803194,0.1870727876190712,0.06587941313282712,0.19594320988209177,0.06593604145552767,0.043844254135328206,0.2467376917666464,0.1213911241845634,0.01884284966303901,11.64,NA,NA,NA,69.6,45,3.1,17.7,42.9,41.9,40.8,45,15500,NL,Netherlands,FALSE
NL21,2017,31400,120900,16600,170400,9000,22200,35500,68700,614000,148400,13400,73600,4000,21380,27647,53.4,0.01975083915372618,0.03278251508781447,0.1895964009629077,0.06935796263646844,0.1938771445039669,0.06859933376279921,0.039366057503220996,0.24009756221604392,0.12430240048823489,0.022297543568183358,12.05,NA,NA,NA,70.1,45.6,3,18,43.2,42.1,41,44.4,16000,NL,Netherlands,FALSE
NL21,2018,32900,126900,16300,172200,8400,22300,37100,70100,628000,151900,13600,75100,4100,22700,29516,54.4,0.019470237786459062,0.032339197854774286,0.1905677505855876,0.07251289888788243,0.1926483322226789,0.07202487599909019,0.035627067513158264,0.23675295188006532,0.1301275323918708,0.01795489279856985,11.66,NA,NA,NA,71.6,46.7,3.3,17.9,43.4,42.3,41.1,44.9,16800,NL,Netherlands,FALSE
NL21,2019,33800,127900,16200,177300,8400,22800,38300,71500,640100,154400,14200,76600,4200,22802,29945,55.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.64,NA,NA,NA,70.8,48,3.3,17.5,43.6,42.4,41.3,44,17000,NL,Netherlands,FALSE
NL21,2020,33900,NA,NA,NA,NA,NA,NA,NA,636500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.5,50,3.5,17.3,43.7,42.5,41.4,42.1,NA,NL,Netherlands,FALSE
NL21,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.6,51.1,4.2,26.7,43.8,42.6,41.5,39.7,NA,NL,Netherlands,FALSE
NL22,2000,22200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15181,19838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.95,NA,NA,NA,67.7,39.5,5.3,14.4,38.4,37.4,36.4,41.3,12900,NL,Netherlands,FALSE
NL22,2001,23000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16123,20051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.19,89.3,172.821,NA,69.7,39.3,5,14.5,38.6,37.7,36.8,43.1,13600,NL,Netherlands,FALSE
NL22,2002,23500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16558,20987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.14,89.7,174.931,NA,69.4,39.8,4.7,15.1,38.9,38,37.1,43.5,13900,NL,Netherlands,FALSE
NL22,2003,23400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16104,20573,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.1,89.5,175.402,NA,70.4,40.8,4.4,15.5,39.2,38.3,37.4,42.2,13600,NL,Netherlands,FALSE
NL22,2004,24300,165400,27100,256700,25500,33800,63600,110200,940700,226800,18100,115900,7800,16700,21328,47.8,0.024311980213384318,0.03159287237364671,0.19202672955673614,0.07800099239610014,0.18385957786765114,0.060041305134979274,0.058078736476687313,0.22946573455511723,0.1157141516067046,0.02690791981899308,18.53,100.5,197.771,NA,70.2,42.1,4.6,15.1,39.5,38.6,37.8,41.6,14000,NL,Netherlands,FALSE
NL22,2005,25300,170700,26900,261200,25100,35700,63500,108800,952100,228000,18300,114800,7900,17023,21774,48.2,0.024917021632235463,0.029789922835169232,0.18973437738212662,0.07829337330254821,0.18009106956223056,0.061095038931411286,0.05792156408942377,0.23035566356060314,0.11918026373069271,0.028602418357919178,18.03,120.7,238.007,NA,68.1,40.3,4.4,13.7,39.9,39,38.2,41.4,14400,NL,Netherlands,FALSE
NL22,2006,27100,182300,26100,265200,26000,36000,63500,108000,975100,235500,18800,113800,7900,17852,22938,49.3,0.023533258890310816,0.029259103322144694,0.19149053014859205,0.0852196762560596,0.17774963513488778,0.06202989813731576,0.05134172176393352,0.22376673927912305,0.12524317406853308,0.030366096583997193,18.82,113.1,223.508,NA,68.7,41.3,4.2,14.1,40.3,39.5,38.6,41.4,15000,NL,Netherlands,FALSE
NL22,2007,28800,193500,25900,271100,26000,38400,65500,107700,1007700,245300,20100,113300,8400,18813,24377,50.9,0.0236210335617522,0.030472979051436127,0.19585650869677163,0.09150905351453806,0.17631009954678142,0.06343431742673587,0.045547228107618486,0.21994596120498447,0.12836509379236322,0.024919267529260672,17.66,115.6,228.827,NA,70.3,42.2,4.3,15.3,40.7,39.9,39.1,42,15800,NL,Netherlands,FALSE
NL22,2008,29800,195200,27700,281100,24700,40800,67200,110200,1025200,243800,20600,115600,8600,19255,25642,51.6,0.024438428524265435,0.03006331389164007,0.19315358937676533,0.09538241443820843,0.16786618245845714,0.06599405744470122,0.04342481933898243,0.22576134404460585,0.13134763948497855,0.022551777264223617,16.75,119.3,236.595,NA,70.4,43.3,4.8,15.7,41.1,40.3,39.5,40.9,15900,NL,Netherlands,FALSE
NL22,2009,28300,190600,27100,287000,25300,42400,64700,105400,1012500,234700,21000,111000,8600,18833,25081,50.8,0.025411378855097113,0.03115968100669624,0.18476664248248628,0.07230856833616803,0.16277341008837135,0.06526353818523495,0.06349343458972133,0.2431089953257133,0.13091258608180595,0.020802359741665378,16.43,125.1,249.037,NA,70.6,44.2,3.9,15.5,41.5,40.7,39.9,42,15200,NL,Netherlands,FALSE
NL22,2010,28400,189500,27000,299400,24100,43300,63100,101600,1027800,243500,21300,108200,8400,19105,24978,51.3,0.025904800625581474,0.03132551752177145,0.18777979413383822,0.06923581424266209,0.15794745174965463,0.06176489354282992,0.06923581424266209,0.2455140199396676,0.12848131787581257,0.022829569111469536,17.15,124,247.778,NA,69.4,44.7,3.7,16.2,41.9,41.1,40.3,41.1,15300,NL,Netherlands,FALSE
NL22,2011,29400,197200,26500,304000,23400,44700,62900,100200,1043900,247300,21300,108400,8200,19739,25765,52,0.025831180210114966,0.029631361044472372,0.1927719443612432,0.06927383528397432,0.16981913764965723,0.0595472702689841,0.06513871898732759,0.24247479936064134,0.12540596753379446,0.02012258106054032,16.84,124.8,250.097,0.4167,69.9,44.6,3.2,16.7,42.3,41.5,40.7,41.5,15600,NL,Netherlands,FALSE
NL22,2012,29100,198000,26200,302400,23500,44400,60200,100400,1039300,247000,21400,108200,8100,20203,26539,51.6,0.026186592862149954,0.029845166911968004,0.191283377506193,0.06079139704465415,0.1647238055872849,0.053592663860828955,0.07403711078776638,0.2491614604133909,0.1296791346774171,0.020698592147191972,15.09,97.3,195.594,0.5407,70.2,45.5,3.4,16.6,42.7,41.9,41.1,41.4,16000,NL,Netherlands,FALSE
NL22,2013,29500,197700,26000,295600,22000,43800,57200,99200,1021500,243200,21000,107100,7900,20106,26671,50.6,0.025439093408182956,0.030547149475429202,0.19607927565229913,0.06517406977323095,0.16516074862179905,0.05020392126257605,0.0668767551289797,0.2514750820461827,0.12574588356237193,0.02329815562603357,13.68,106.4,214.495,NA,70.9,46.2,3.2,17.5,43.1,42.3,41.5,42.4,15700,NL,Netherlands,FALSE
NL22,2014,29500,195600,26400,293900,20600,44000,56000,98900,1015200,243200,21200,106600,7800,20366,26880,50.2,0.02485830315530294,0.02937208378966779,0.19553898095519795,0.07044018621110497,0.16725423891407054,0.050161482440783105,0.0627800294718778,0.24955565681517186,0.12684499018048193,0.023227490386998263,13.04,103,208.01,NA,69.9,46.5,3.3,18.1,43.5,42.8,41.9,42.2,15700,NL,Netherlands,FALSE
NL22,2015,30100,197000,26500,293100,19800,44600,55300,98900,1017200,245900,20900,106400,7700,20577,26904,50.1,0.025253559643898287,0.028192170418237725,0.20089770903712073,0.0712394374670585,0.1684747708971728,0.050135689557985544,0.05677198792068667,0.24728718972866012,0.12969070627886264,0.022072604049368765,13.76,108.1,219.053,NA,69.5,47.2,3.5,18.8,43.9,43.1,42.2,42.7,16000,NL,Netherlands,FALSE
NL22,2016,30400,207700,27200,292600,18800,45100,55900,100100,1032900,248700,21700,107700,7500,21307,27884,50.6,0.024566314840504505,0.02932264827331312,0.20216664648026084,0.07253745618821555,0.16910755691629967,0.052915770244571836,0.04723331780853049,0.24723394213036093,0.13246985462041858,0.02244724168372106,12.52,NA,NA,NA,69.1,46.6,3.4,18.2,44.3,43.4,42.5,42.4,16000,NL,Netherlands,FALSE
NL22,2017,31900,210800,27600,298900,17500,46100,58300,101300,1055400,257300,22000,109400,7500,22151,29248,51.4,0.02428395945042373,0.02841608633588886,0.20551496720599274,0.07566662412013579,0.169493668959105,0.05446674168908166,0.04313328266783143,0.24304920447745637,0.13115143793612632,0.024807984383471492,13.34,NA,NA,NA,69.9,46.9,3.3,19.2,44.5,43.6,42.6,42.6,16600,NL,Netherlands,FALSE
NL22,2018,33000,217400,28000,302900,16200,46200,61000,103300,1077700,264100,22600,111500,7700,23656,31309,52.2,0.02366594143374109,0.028853539950713766,0.2063761294762782,0.07968674377816752,0.17517927313900053,0.05702117976156118,0.03722809315542926,0.23864529449637012,0.131548742312901,0.021765202140177166,12.44,NA,NA,NA,70,48.9,3.7,19.1,44.8,43.8,42.7,41.6,17500,NL,Netherlands,FALSE
NL22,2019,33800,219500,28000,311800,16100,47100,62900,105500,1099300,268800,23500,113800,7800,23790,31829,52.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.72,NA,NA,NA,70.2,50.9,4.2,19.3,45,43.9,42.9,40.8,17800,NL,Netherlands,FALSE
NL22,2020,33900,NA,NA,NA,NA,NA,NA,NA,1096100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.8,51.9,4,17.6,45.1,44,42.9,41.7,NA,NL,Netherlands,FALSE
NL22,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.6,55.3,4.5,26.1,45.2,44.1,43,38.3,NA,NL,Netherlands,FALSE
NL23,2000,20000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14843,21171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.56,NA,NA,NA,75.1,37.7,6.3,15.8,33.8,33.5,33.2,46.6,12600,NL,Netherlands,FALSE
NL23,2001,20900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15894,21231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.98,46.1,15.1607,NA,70.7,36.8,6.7,16.1,34,33.7,33.5,46.5,13400,NL,Netherlands,FALSE
NL23,2002,21100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15827,21615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.95,35.8,12.2448,NA,70.5,41.7,6.9,16.6,34.1,33.8,33.5,48.5,13300,NL,Netherlands,FALSE
NL23,2003,21600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15109,20843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.19,50.2,17.6405,NA,73.7,40.5,6.9,17.8,34.3,34,33.7,43.3,12800,NL,Netherlands,FALSE
