country,year,nuts2,nutslevel,regionname,type,sum_farright,sum_eurosceptic,sum_populist
Austria,2002,AT32,2,Salzburg,Parliament,0.10751393750585428,0.10751393750585428,0.10751393750585428
Austria,2002,AT33,2,Tirol,Parliament,0.09989080676998026,0.09989080676998026,0.09989080676998026
Austria,2002,AT34,2,Vorarlberg,Parliament,0.1312431358192563,0.1312431358192563,0.1312431358192563
Austria,2002,ATZZ,2,Abroad votes,Parliament,0.06928351644414187,0.06928351644414187,0.06928351644414187
Austria,2004,AT11,2,Burgenland,EP,0.0373353199498118,0.0373353199498118,0.0373353199498118
Austria,2004,AT12,2,Niederösterreich,EP,0.039310327668997086,0.039310327668997086,0.039310327668997086
Austria,2004,AT13,2,Wien,EP,0.05427336084183925,0.05427336084183925,0.05427336084183925
Austria,2004,AT21,2,Kärnten,EP,0.18917531133816914,0.18917531133816914,0.18917531133816914
Austria,2004,AT22,2,Steiermark,EP,0.06435324420744959,0.06435324420744959,0.06435324420744959
Austria,2004,AT31,2,Oberösterreich,EP,0.05978021978021978,0.05978021978021978,0.05978021978021978
Austria,2004,AT32,2,Salzburg,EP,0.0675137372339073,0.0675137372339073,0.0675137372339073
Austria,2004,AT33,2,Tirol,EP,0.05040537689502396,0.05040537689502396,0.05040537689502396
Austria,2004,AT34,2,Vorarlberg,EP,0.08160747535440536,0.08160747535440536,0.08160747535440536
Austria,2006,AT11,2,Burgenland,Parliament,0.10181184221784889,0.12091961153418329,0.12091961153418329
Austria,2006,AT12,2,Niederösterreich,Parliament,0.1176266714368767,0.1468384484349781,0.1468384484349781
