DATAFLOW,LAST UPDATE,freq,category,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:HRST_ST_RCAT(1.0),27/09/22 23:00:00,A,HRST,THS,DE80,2015,424.3,
ESTAT:HRST_ST_RCAT(1.0),27/09/22 23:00:00,A,HRST,THS,DE80,2016,426.8,
ESTAT:HRST_ST_RCAT(1.0),27/09/22 23:00:00,A,HRST,THS,DE80,2017,435.4,
ESTAT:HRST_ST_RCAT(1.0),27/09/22 23:00:00,A,HRST,THS,DE80,2018,421.8,
ESTAT:HRST_ST_RCAT(1.0),27/09/22 23:00:00,A,HRST,THS,DE80,2019,432.4,
ESTAT:HRST_ST_RCAT(1.0),27/09/22 23:00:00,A,HRST,THS,DE80,2020,439.5,b
ESTAT:HRST_ST_RCAT(1.0),27/09/22 23:00:00,A,HRST,THS,DE80,2021,453.5,b
ESTAT:HRST_ST_RCAT(1.0),27/09/22 23:00:00,A,HRST,THS,DE9,1999,1489.0,
ESTAT:HRST_ST_RCAT(1.0),27/09/22 23:00:00,A,HRST,THS,DE9,2000,1548.1,
ESTAT:HRST_ST_RCAT(1.0),27/09/22 23:00:00,A,HRST,THS,DE9,2001,1560.4,
ESTAT:HRST_ST_RCAT(1.0),27/09/22 23:00:00,A,HRST,THS,DE9,2002,1540.0,
ESTAT:HRST_ST_RCAT(1.0),27/09/22 23:00:00,A,HRST,THS,DE9,2003,1588.6,
ESTAT:HRST_ST_RCAT(1.0),27/09/22 23:00:00,A,HRST,THS,DE9,2004,1658.5,
ESTAT:HRST_ST_RCAT(1.0),27/09/22 23:00:00,A,HRST,THS,DE9,2005,1658.7,b
ESTAT:HRST_ST_RCAT(1.0),27/09/22 23:00:00,A,HRST,THS,DE9,2006,1670.6,b
ESTAT:HRST_ST_RCAT(1.0),27/09/22 23:00:00,A,HRST,THS,DE9,2007,1679.8,
ESTAT:HRST_ST_RCAT(1.0),27/09/22 23:00:00,A,HRST,THS,DE9,2008,1735.2,
ESTAT:HRST_ST_RCAT(1.0),27/09/22 23:00:00,A,HRST,THS,DE9,2009,1772.7,
ESTAT:HRST_ST_RCAT(1.0),27/09/22 23:00:00,A,HRST,THS,DE9,2010,1797.9,b
ESTAT:HRST_ST_RCAT(1.0),27/09/22 23:00:00,A,HRST,THS,DE9,2011,1769.0,b
ESTAT:HRST_ST_RCAT(1.0),27/09/22 23:00:00,A,HRST,THS,DE9,2012,1882.8,b
ESTAT:HRST_ST_RCAT(1.0),27/09/22 23:00:00,A,HRST,THS,DE9,2013,1922.9,
ESTAT:HRST_ST_RCAT(1.0),27/09/22 23:00:00,A,HRST,THS,DE9,2014,1911.2,b
ESTAT:HRST_ST_RCAT(1.0),27/09/22 23:00:00,A,HRST,THS,DE9,2015,1972.3,
ESTAT:HRST_ST_RCAT(1.0),27/09/22 23:00:00,A,HRST,THS,DE9,2016,1960.8,
ESTAT:HRST_ST_RCAT(1.0),27/09/22 23:00:00,A,HRST,THS,DE9,2017,1984.9,
ESTAT:HRST_ST_RCAT(1.0),27/09/22 23:00:00,A,HRST,THS,DE9,2018,2055.0,
ESTAT:HRST_ST_RCAT(1.0),27/09/22 23:00:00,A,HRST,THS,DE9,2019,2106.0,
ESTAT:HRST_ST_RCAT(1.0),27/09/22 23:00:00,A,HRST,THS,DE9,2020,2170.9,b
ESTAT:HRST_ST_RCAT(1.0),27/09/22 23:00:00,A,HRST,THS,DE9,2021,2163.3,b
ESTAT:HRST_ST_RCAT(1.0),27/09/22 23:00:00,A,HRST,THS,DE91,1999,313.5,
ESTAT:HRST_ST_RCAT(1.0),27/09/22 23:00:00,A,HRST,THS,DE91,2000,322.7,
ESTAT:HRST_ST_RCAT(1.0),27/09/22 23:00:00,A,HRST,THS,DE91,2001,322.3,
ESTAT:HRST_ST_RCAT(1.0),27/09/22 23:00:00,A,HRST,THS,DE91,2002,315.1,
ESTAT:HRST_ST_RCAT(1.0),27/09/22 23:00:00,A,HRST,THS,DE91,2003,335.0,
ESTAT:HRST_ST_RCAT(1.0),27/09/22 23:00:00,A,HRST,THS,DE91,2004,339.8,
ESTAT:HRST_ST_RCAT(1.0),27/09/22 23:00:00,A,HRST,THS,DE91,2005,352.1,b
ESTAT:HRST_ST_RCAT(1.0),27/09/22 23:00:00,A,HRST,THS,DE91,2006,358.6,b
ESTAT:HRST_ST_RCAT(1.0),27/09/22 23:00:00,A,HRST,THS,DE91,2007,357.0,
ESTAT:HRST_ST_RCAT(1.0),27/09/22 23:00:00,A,HRST,THS,DE91,2008,365.2,
ESTAT:HRST_ST_RCAT(1.0),27/09/22 23:00:00,A,HRST,THS,DE91,2009,356.9,
ESTAT:HRST_ST_RCAT(1.0),27/09/22 23:00:00,A,HRST,THS,DE91,2010,362.2,b
ESTAT:HRST_ST_RCAT(1.0),27/09/22 23:00:00,A,HRST,THS,DE91,2011,362.1,b
ESTAT:HRST_ST_RCAT(1.0),27/09/22 23:00:00,A,HRST,THS,DE91,2012,390.3,b
ESTAT:HRST_ST_RCAT(1.0),27/09/22 23:00:00,A,HRST,THS,DE91,2013,402.8,
ESTAT:HRST_ST_RCAT(1.0),27/09/22 23:00:00,A,HRST,THS,DE91,2014,400.2,b
ESTAT:HRST_ST_RCAT(1.0),27/09/22 23:00:00,A,HRST,THS,DE91,2015,418.0,
ESTAT:HRST_ST_RCAT(1.0),27/09/22 23:00:00,A,HRST,THS,DE91,2016,415.8,
ESTAT:HRST_ST_RCAT(1.0),27/09/22 23:00:00,A,HRST,THS,DE91,2017,423.6,
ESTAT:HRST_ST_RCAT(1.0),27/09/22 23:00:00,A,HRST,THS,DE91,2018,439.0,
ESTAT:HRST_ST_RCAT(1.0),27/09/22 23:00:00,A,HRST,THS,DE91,2019,446.4,
ESTAT:HRST_ST_RCAT(1.0),27/09/22 23:00:00,A,HRST,THS,DE91,2020,469.6,b
ESTAT:HRST_ST_RCAT(1.0),27/09/22 23:00:00,A,HRST,THS,DE91,2021,458.3,b
ESTAT:HRST_ST_RCAT(1.0),27/09/22 23:00:00,A,HRST,THS,DE92,1999,438.8,
ESTAT:HRST_ST_RCAT(1.0),27/09/22 23:00:00,A,HRST,THS,DE92,2000,466.7,
ESTAT:HRST_ST_RCAT(1.0),27/09/22 23:00:00,A,HRST,THS,DE92,2001,449.9,
ESTAT:HRST_ST_RCAT(1.0),27/09/22 23:00:00,A,HRST,THS,DE92,2002,442.8,
ESTAT:HRST_ST_RCAT(1.0),27/09/22 23:00:00,A,HRST,THS,DE92,2003,482.6,
ESTAT:HRST_ST_RCAT(1.0),27/09/22 23:00:00,A,HRST,THS,DE92,2004,504.5,
ESTAT:HRST_ST_RCAT(1.0),27/09/22 23:00:00,A,HRST,THS,DE92,2005,502.2,b
ESTAT:HRST_ST_RCAT(1.0),27/09/22 23:00:00,A,HRST,THS,DE92,2006,495.2,b
ESTAT:HRST_ST_RCAT(1.0),27/09/22 23:00:00,A,HRST,THS,DE92,2007,502.8,
ESTAT:HRST_ST_RCAT(1.0),27/09/22 23:00:00,A,HRST,THS,DE92,2008,512.7,
ESTAT:HRST_ST_RCAT(1.0),27/09/22 23:00:00,A,HRST,THS,DE92,2009,532.0,
ESTAT:HRST_ST_RCAT(1.0),27/09/22 23:00:00,A,HRST,THS,DE92,2010,542.9,b
ESTAT:HRST_ST_RCAT(1.0),27/09/22 23:00:00,A,HRST,THS,DE92,2011,514.7,b
ESTAT:HRST_ST_RCAT(1.0),27/09/22 23:00:00,A,HRST,THS,DE92,2012,539.0,b
ESTAT:HRST_ST_RCAT(1.0),27/09/22 23:00:00,A,HRST,THS,DE92,2013,546.8,
ESTAT:HRST_ST_RCAT(1.0),27/09/22 23:00:00,A,HRST,THS,DE92,2014,549.3,b
ESTAT:HRST_ST_RCAT(1.0),27/09/22 23:00:00,A,HRST,THS,DE92,2015,557.0,
ESTAT:HRST_ST_RCAT(1.0),27/09/22 23:00:00,A,HRST,THS,DE92,2016,560.5,
ESTAT:HRST_ST_RCAT(1.0),27/09/22 23:00:00,A,HRST,THS,DE92,2017,562.4,
ESTAT:HRST_ST_RCAT(1.0),27/09/22 23:00:00,A,HRST,THS,DE92,2018,579.0,
ESTAT:HRST_ST_RCAT(1.0),27/09/22 23:00:00,A,HRST,THS,DE92,2019,604.9,
ESTAT:HRST_ST_RCAT(1.0),27/09/22 23:00:00,A,HRST,THS,DE92,2020,633.0,b
ESTAT:HRST_ST_RCAT(1.0),27/09/22 23:00:00,A,HRST,THS,DE92,2021,639.2,b
ESTAT:HRST_ST_RCAT(1.0),27/09/22 23:00:00,A,HRST,THS,DE93,1999,324.4,
ESTAT:HRST_ST_RCAT(1.0),27/09/22 23:00:00,A,HRST,THS,DE93,2000,333.7,
ESTAT:HRST_ST_RCAT(1.0),27/09/22 23:00:00,A,HRST,THS,DE93,2001,349.7,
ESTAT:HRST_ST_RCAT(1.0),27/09/22 23:00:00,A,HRST,THS,DE93,2002,359.4,
ESTAT:HRST_ST_RCAT(1.0),27/09/22 23:00:00,A,HRST,THS,DE93,2003,335.2,
ESTAT:HRST_ST_RCAT(1.0),27/09/22 23:00:00,A,HRST,THS,DE93,2004,354.2,
ESTAT:HRST_ST_RCAT(1.0),27/09/22 23:00:00,A,HRST,THS,DE93,2005,336.4,b
ESTAT:HRST_ST_RCAT(1.0),27/09/22 23:00:00,A,HRST,THS,DE93,2006,346.9,b
ESTAT:HRST_ST_RCAT(1.0),27/09/22 23:00:00,A,HRST,THS,DE93,2007,338.2,
ESTAT:HRST_ST_RCAT(1.0),27/09/22 23:00:00,A,HRST,THS,DE93,2008,355.7,
ESTAT:HRST_ST_RCAT(1.0),27/09/22 23:00:00,A,HRST,THS,DE93,2009,372.2,
ESTAT:HRST_ST_RCAT(1.0),27/09/22 23:00:00,A,HRST,THS,DE93,2010,381.1,b
ESTAT:HRST_ST_RCAT(1.0),27/09/22 23:00:00,A,HRST,THS,DE93,2011,383.1,b
ESTAT:HRST_ST_RCAT(1.0),27/09/22 23:00:00,A,HRST,THS,DE93,2012,396.7,b
ESTAT:HRST_ST_RCAT(1.0),27/09/22 23:00:00,A,HRST,THS,DE93,2013,405.2,
ESTAT:HRST_ST_RCAT(1.0),27/09/22 23:00:00,A,HRST,THS,DE93,2014,400.4,b
ESTAT:HRST_ST_RCAT(1.0),27/09/22 23:00:00,A,HRST,THS,DE93,2015,425.5,
ESTAT:HRST_ST_RCAT(1.0),27/09/22 23:00:00,A,HRST,THS,DE93,2016,423.4,
ESTAT:HRST_ST_RCAT(1.0),27/09/22 23:00:00,A,HRST,THS,DE93,2017,433.2,
ESTAT:HRST_ST_RCAT(1.0),27/09/22 23:00:00,A,HRST,THS,DE93,2018,442.7,
ESTAT:HRST_ST_RCAT(1.0),27/09/22 23:00:00,A,HRST,THS,DE93,2019,441.5,
ESTAT:HRST_ST_RCAT(1.0),27/09/22 23:00:00,A,HRST,THS,DE93,2020,434.9,b
ESTAT:HRST_ST_RCAT(1.0),27/09/22 23:00:00,A,HRST,THS,DE93,2021,437.1,b
ESTAT:HRST_ST_RCAT(1.0),27/09/22 23:00:00,A,HRST,THS,DE94,1999,412.2,
ESTAT:HRST_ST_RCAT(1.0),27/09/22 23:00:00,A,HRST,THS,DE94,2000,425.0,
ESTAT:HRST_ST_RCAT(1.0),27/09/22 23:00:00,A,HRST,THS,DE94,2001,438.5,
ESTAT:HRST_ST_RCAT(1.0),27/09/22 23:00:00,A,HRST,THS,DE94,2002,422.7,
ESTAT:HRST_ST_RCAT(1.0),27/09/22 23:00:00,A,HRST,THS,DE94,2003,435.8,
ESTAT:HRST_ST_RCAT(1.0),27/09/22 23:00:00,A,HRST,THS,DE94,2004,459.9,
ESTAT:HRST_ST_RCAT(1.0),27/09/22 23:00:00,A,HRST,THS,DE94,2005,468.0,b
ESTAT:HRST_ST_RCAT(1.0),27/09/22 23:00:00,A,HRST,THS,DE94,2006,469.9,b
ESTAT:HRST_ST_RCAT(1.0),27/09/22 23:00:00,A,HRST,THS,DE94,2007,481.8,
ESTAT:HRST_ST_RCAT(1.0),27/09/22 23:00:00,A,HRST,THS,DE94,2008,501.7,
ESTAT:HRST_ST_RCAT(1.0),27/09/22 23:00:00,A,HRST,THS,DE94,2009,511.6,
ESTAT:HRST_ST_RCAT(1.0),27/09/22 23:00:00,A,HRST,THS,DE94,2010,511.7,b
ESTAT:HRST_ST_RCAT(1.0),27/09/22 23:00:00,A,HRST,THS,DE94,2011,509.1,b
ESTAT:HRST_ST_RCAT(1.0),27/09/22 23:00:00,A,HRST,THS,DE94,2012,556.9,b
ESTAT:HRST_ST_RCAT(1.0),27/09/22 23:00:00,A,HRST,THS,DE94,2013,568.2,
ESTAT:HRST_ST_RCAT(1.0),27/09/22 23:00:00,A,HRST,THS,DE94,2014,561.3,b
ESTAT:HRST_ST_RCAT(1.0),27/09/22 23:00:00,A,HRST,THS,DE94,2015,571.9,
ESTAT:HRST_ST_RCAT(1.0),27/09/22 23:00:00,A,HRST,THS,DE94,2016,561.0,
ESTAT:HRST_ST_RCAT(1.0),27/09/22 23:00:00,A,HRST,THS,DE94,2017,565.7,
ESTAT:HRST_ST_RCAT(1.0),27/09/22 23:00:00,A,HRST,THS,DE94,2018,594.2,
ESTAT:HRST_ST_RCAT(1.0),27/09/22 23:00:00,A,HRST,THS,DE94,2019,613.1,
ESTAT:HRST_ST_RCAT(1.0),27/09/22 23:00:00,A,HRST,THS,DE94,2020,633.3,b
ESTAT:HRST_ST_RCAT(1.0),27/09/22 23:00:00,A,HRST,THS,DE94,2021,628.8,b
ESTAT:HRST_ST_RCAT(1.0),27/09/22 23:00:00,A,HRST,THS,DEA,1999,3427.7,
ESTAT:HRST_ST_RCAT(1.0),27/09/22 23:00:00,A,HRST,THS,DEA,2000,3445.8,
ESTAT:HRST_ST_RCAT(1.0),27/09/22 23:00:00,A,HRST,THS,DEA,2001,3504.5,
ESTAT:HRST_ST_RCAT(1.0),27/09/22 23:00:00,A,HRST,THS,DEA,2002,3541.3,
ESTAT:HRST_ST_RCAT(1.0),27/09/22 23:00:00,A,HRST,THS,DEA,2003,3674.5,
ESTAT:HRST_ST_RCAT(1.0),27/09/22 23:00:00,A,HRST,THS,DEA,2004,3668.1,
ESTAT:HRST_ST_RCAT(1.0),27/09/22 23:00:00,A,HRST,THS,DEA,2005,3837.7,b
ESTAT:HRST_ST_RCAT(1.0),27/09/22 23:00:00,A,HRST,THS,DEA,2006,3821.7,b
ESTAT:HRST_ST_RCAT(1.0),27/09/22 23:00:00,A,HRST,THS,DEA,2007,3899.4,
ESTAT:HRST_ST_RCAT(1.0),27/09/22 23:00:00,A,HRST,THS,DEA,2008,4047.9,
ESTAT:HRST_ST_RCAT(1.0),27/09/22 23:00:00,A,HRST,THS,DEA,2009,4139.9,
ESTAT:HRST_ST_RCAT(1.0),27/09/22 23:00:00,A,HRST,THS,DEA,2010,4091.8,b
ESTAT:HRST_ST_RCAT(1.0),27/09/22 23:00:00,A,HRST,THS,DEA,2011,4012.4,b
ESTAT:HRST_ST_RCAT(1.0),27/09/22 23:00:00,A,HRST,THS,DEA,2012,4205.1,b
ESTAT:HRST_ST_RCAT(1.0),27/09/22 23:00:00,A,HRST,THS,DEA,2013,4277.6,
ESTAT:HRST_ST_RCAT(1.0),27/09/22 23:00:00,A,HRST,THS,DEA,2014,4304.4,b
ESTAT:HRST_ST_RCAT(1.0),27/09/22 23:00:00,A,HRST,THS,DEA,2015,4433.3,
ESTAT:HRST_ST_RCAT(1.0),27/09/22 23:00:00,A,HRST,THS,DEA,2016,4691.5,
ESTAT:HRST_ST_RCAT(1.0),27/09/22 23:00:00,A,HRST,THS,DEA,2017,4697.0,
ESTAT:HRST_ST_RCAT(1.0),27/09/22 23:00:00,A,HRST,THS,DEA,2018,4749.7,
ESTAT:HRST_ST_RCAT(1.0),27/09/22 23:00:00,A,HRST,THS,DEA,2019,4862.1,
ESTAT:HRST_ST_RCAT(1.0),27/09/22 23:00:00,A,HRST,THS,DEA,2020,4952.5,b
ESTAT:HRST_ST_RCAT(1.0),27/09/22 23:00:00,A,HRST,THS,DEA,2021,4968.4,b
ESTAT:HRST_ST_RCAT(1.0),27/09/22 23:00:00,A,HRST,THS,DEA1,1999,1010.5,
ESTAT:HRST_ST_RCAT(1.0),27/09/22 23:00:00,A,HRST,THS,DEA1,2000,1020.6,
ESTAT:HRST_ST_RCAT(1.0),27/09/22 23:00:00,A,HRST,THS,DEA1,2001,1036.9,
ESTAT:HRST_ST_RCAT(1.0),27/09/22 23:00:00,A,HRST,THS,DEA1,2002,1036.9,
ESTAT:HRST_ST_RCAT(1.0),27/09/22 23:00:00,A,HRST,THS,DEA1,2003,1056.9,
ESTAT:HRST_ST_RCAT(1.0),27/09/22 23:00:00,A,HRST,THS,DEA1,2004,1068.3,
ESTAT:HRST_ST_RCAT(1.0),27/09/22 23:00:00,A,HRST,THS,DEA1,2005,1116.7,b
ESTAT:HRST_ST_RCAT(1.0),27/09/22 23:00:00,A,HRST,THS,DEA1,2006,1115.0,b
ESTAT:HRST_ST_RCAT(1.0),27/09/22 23:00:00,A,HRST,THS,DEA1,2007,1148.2,
ESTAT:HRST_ST_RCAT(1.0),27/09/22 23:00:00,A,HRST,THS,DEA1,2008,1193.9,
ESTAT:HRST_ST_RCAT(1.0),27/09/22 23:00:00,A,HRST,THS,DEA1,2009,1226.7,
ESTAT:HRST_ST_RCAT(1.0),27/09/22 23:00:00,A,HRST,THS,DEA1,2010,1201.7,b
ESTAT:HRST_ST_RCAT(1.0),27/09/22 23:00:00,A,HRST,THS,DEA1,2011,1180.5,b
ESTAT:HRST_ST_RCAT(1.0),27/09/22 23:00:00,A,HRST,THS,DEA1,2012,1235.3,b
ESTAT:HRST_ST_RCAT(1.0),27/09/22 23:00:00,A,HRST,THS,DEA1,2013,1256.5,
ESTAT:HRST_ST_RCAT(1.0),27/09/22 23:00:00,A,HRST,THS,DEA1,2014,1248.5,b
ESTAT:HRST_ST_RCAT(1.0),27/09/22 23:00:00,A,HRST,THS,DEA1,2015,1292.1,
ESTAT:HRST_ST_RCAT(1.0),27/09/22 23:00:00,A,HRST,THS,DEA1,2016,1368.9,
ESTAT:HRST_ST_RCAT(1.0),27/09/22 23:00:00,A,HRST,THS,DEA1,2017,1377.2,
ESTAT:HRST_ST_RCAT(1.0),27/09/22 23:00:00,A,HRST,THS,DEA1,2018,1371.4,
ESTAT:HRST_ST_RCAT(1.0),27/09/22 23:00:00,A,HRST,THS,DEA1,2019,1406.8,
ESTAT:HRST_ST_RCAT(1.0),27/09/22 23:00:00,A,HRST,THS,DEA1,2020,1441.5,b
ESTAT:HRST_ST_RCAT(1.0),27/09/22 23:00:00,A,HRST,THS,DEA1,2021,1463.0,b
ESTAT:HRST_ST_RCAT(1.0),27/09/22 23:00:00,A,HRST,THS,DEA2,1999,943.7,
ESTAT:HRST_ST_RCAT(1.0),27/09/22 23:00:00,A,HRST,THS,DEA2,2000,928.1,
ESTAT:HRST_ST_RCAT(1.0),27/09/22 23:00:00,A,HRST,THS,DEA2,2001,950.0,
ESTAT:HRST_ST_RCAT(1.0),27/09/22 23:00:00,A,HRST,THS,DEA2,2002,980.2,
ESTAT:HRST_ST_RCAT(1.0),27/09/22 23:00:00,A,HRST,THS,DEA2,2003,1005.4,
ESTAT:HRST_ST_RCAT(1.0),27/09/22 23:00:00,A,HRST,THS,DEA2,2004,990.9,
ESTAT:HRST_ST_RCAT(1.0),27/09/22 23:00:00,A,HRST,THS,DEA2,2005,1087.9,b
ESTAT:HRST_ST_RCAT(1.0),27/09/22 23:00:00,A,HRST,THS,DEA2,2006,1078.1,b
ESTAT:HRST_ST_RCAT(1.0),27/09/22 23:00:00,A,HRST,THS,DEA2,2007,1097.8,
ESTAT:HRST_ST_RCAT(1.0),27/09/22 23:00:00,A,HRST,THS,DEA2,2008,1127.2,
ESTAT:HRST_ST_RCAT(1.0),27/09/22 23:00:00,A,HRST,THS,DEA2,2009,1140.9,
ESTAT:HRST_ST_RCAT(1.0),27/09/22 23:00:00,A,HRST,THS,DEA2,2010,1136.0,b
ESTAT:HRST_ST_RCAT(1.0),27/09/22 23:00:00,A,HRST,THS,DEA2,2011,1097.5,b
ESTAT:HRST_ST_RCAT(1.0),27/09/22 23:00:00,A,HRST,THS,DEA2,2012,1159.9,b
ESTAT:HRST_ST_RCAT(1.0),27/09/22 23:00:00,A,HRST,THS,DEA2,2013,1171.7,
ESTAT:HRST_ST_RCAT(1.0),27/09/22 23:00:00,A,HRST,THS,DEA2,2014,1190.1,b
ESTAT:HRST_ST_RCAT(1.0),27/09/22 23:00:00,A,HRST,THS,DEA2,2015,1203.6,
ESTAT:HRST_ST_RCAT(1.0),27/09/22 23:00:00,A,HRST,THS,DEA2,2016,1314.6,
ESTAT:HRST_ST_RCAT(1.0),27/09/22 23:00:00,A,HRST,THS,DEA2,2017,1317.2,
ESTAT:HRST_ST_RCAT(1.0),27/09/22 23:00:00,A,HRST,THS,DEA2,2018,1326.2,
ESTAT:HRST_ST_RCAT(1.0),27/09/22 23:00:00,A,HRST,THS,DEA2,2019,1356.3,
ESTAT:HRST_ST_RCAT(1.0),27/09/22 23:00:00,A,HRST,THS,DEA2,2020,1343.2,b
ESTAT:HRST_ST_RCAT(1.0),27/09/22 23:00:00,A,HRST,THS,DEA2,2021,1347.3,b
ESTAT:HRST_ST_RCAT(1.0),27/09/22 23:00:00,A,HRST,THS,DEA3,1999,443.6,
ESTAT:HRST_ST_RCAT(1.0),27/09/22 23:00:00,A,HRST,THS,DEA3,2000,463.0,
ESTAT:HRST_ST_RCAT(1.0),27/09/22 23:00:00,A,HRST,THS,DEA3,2001,455.9,
ESTAT:HRST_ST_RCAT(1.0),27/09/22 23:00:00,A,HRST,THS,DEA3,2002,489.7,
ESTAT:HRST_ST_RCAT(1.0),27/09/22 23:00:00,A,HRST,THS,DEA3,2003,510.4,
ESTAT:HRST_ST_RCAT(1.0),27/09/22 23:00:00,A,HRST,THS,DEA3,2004,516.7,
ESTAT:HRST_ST_RCAT(1.0),27/09/22 23:00:00,A,HRST,THS,DEA3,2005,513.3,b
ESTAT:HRST_ST_RCAT(1.0),27/09/22 23:00:00,A,HRST,THS,DEA3,2006,526.2,b
ESTAT:HRST_ST_RCAT(1.0),27/09/22 23:00:00,A,HRST,THS,DEA3,2007,545.5,
ESTAT:HRST_ST_RCAT(1.0),27/09/22 23:00:00,A,HRST,THS,DEA3,2008,557.5,
ESTAT:HRST_ST_RCAT(1.0),27/09/22 23:00:00,A,HRST,THS,DEA3,2009,572.2,
ESTAT:HRST_ST_RCAT(1.0),27/09/22 23:00:00,A,HRST,THS,DEA3,2010,569.6,b
ESTAT:HRST_ST_RCAT(1.0),27/09/22 23:00:00,A,HRST,THS,DEA3,2011,566.5,b
ESTAT:HRST_ST_RCAT(1.0),27/09/22 23:00:00,A,HRST,THS,DEA3,2012,580.2,b
ESTAT:HRST_ST_RCAT(1.0),27/09/22 23:00:00,A,HRST,THS,DEA3,2013,599.1,
ESTAT:HRST_ST_RCAT(1.0),27/09/22 23:00:00,A,HRST,THS,DEA3,2014,602.7,b
ESTAT:HRST_ST_RCAT(1.0),27/09/22 23:00:00,A,HRST,THS,DEA3,2015,623.6,
ESTAT:HRST_ST_RCAT(1.0),27/09/22 23:00:00,A,HRST,THS,DEA3,2016,648.4,
ESTAT:HRST_ST_RCAT(1.0),27/09/22 23:00:00,A,HRST,THS,DEA3,2017,653.3,
ESTAT:HRST_ST_RCAT(1.0),27/09/22 23:00:00,A,HRST,THS,DEA3,2018,682.2,
ESTAT:HRST_ST_RCAT(1.0),27/09/22 23:00:00,A,HRST,THS,DEA3,2019,705.4,
ESTAT:HRST_ST_RCAT(1.0),27/09/22 23:00:00,A,HRST,THS,DEA3,2020,769.7,b
ESTAT:HRST_ST_RCAT(1.0),27/09/22 23:00:00,A,HRST,THS,DEA3,2021,698.3,b
ESTAT:HRST_ST_RCAT(1.0),27/09/22 23:00:00,A,HRST,THS,DEA4,1999,368.4,
ESTAT:HRST_ST_RCAT(1.0),27/09/22 23:00:00,A,HRST,THS,DEA4,2000,363.3,
ESTAT:HRST_ST_RCAT(1.0),27/09/22 23:00:00,A,HRST,THS,DEA4,2001,401.2,
ESTAT:HRST_ST_RCAT(1.0),27/09/22 23:00:00,A,HRST,THS,DEA4,2002,377.3,
ESTAT:HRST_ST_RCAT(1.0),27/09/22 23:00:00,A,HRST,THS,DEA4,2003,403.8,
ESTAT:HRST_ST_RCAT(1.0),27/09/22 23:00:00,A,HRST,THS,DEA4,2004,395.1,
ESTAT:HRST_ST_RCAT(1.0),27/09/22 23:00:00,A,HRST,THS,DEA4,2005,413.2,b
ESTAT:HRST_ST_RCAT(1.0),27/09/22 23:00:00,A,HRST,THS,DEA4,2006,402.9,b
ESTAT:HRST_ST_RCAT(1.0),27/09/22 23:00:00,A,HRST,THS,DEA4,2007,397.4,
ESTAT:HRST_ST_RCAT(1.0),27/09/22 23:00:00,A,HRST,THS,DEA4,2008,425.2,
ESTAT:HRST_ST_RCAT(1.0),27/09/22 23:00:00,A,HRST,THS,DEA4,2009,424.9,
ESTAT:HRST_ST_RCAT(1.0),27/09/22 23:00:00,A,HRST,THS,DEA4,2010,428.3,b
ESTAT:HRST_ST_RCAT(1.0),27/09/22 23:00:00,A,HRST,THS,DEA4,2011,418.1,b
ESTAT:HRST_ST_RCAT(1.0),27/09/22 23:00:00,A,HRST,THS,DEA4,2012,448.0,b
ESTAT:HRST_ST_RCAT(1.0),27/09/22 23:00:00,A,HRST,THS,DEA4,2013,456.4,
ESTAT:HRST_ST_RCAT(1.0),27/09/22 23:00:00,A,HRST,THS,DEA4,2014,460.6,b
ESTAT:HRST_ST_RCAT(1.0),27/09/22 23:00:00,A,HRST,THS,DEA4,2015,482.8,
ESTAT:HRST_ST_RCAT(1.0),27/09/22 23:00:00,A,HRST,THS,DEA4,2016,502.6,
ESTAT:HRST_ST_RCAT(1.0),27/09/22 23:00:00,A,HRST,THS,DEA4,2017,492.1,
ESTAT:HRST_ST_RCAT(1.0),27/09/22 23:00:00,A,HRST,THS,DEA4,2018,506.8,
ESTAT:HRST_ST_RCAT(1.0),27/09/22 23:00:00,A,HRST,THS,DEA4,2019,507.8,
ESTAT:HRST_ST_RCAT(1.0),27/09/22 23:00:00,A,HRST,THS,DEA4,2020,501.5,b
ESTAT:HRST_ST_RCAT(1.0),27/09/22 23:00:00,A,HRST,THS,DEA4,2021,528.1,b
ESTAT:HRST_ST_RCAT(1.0),27/09/22 23:00:00,A,HRST,THS,DEA5,1999,661.5,
ESTAT:HRST_ST_RCAT(1.0),27/09/22 23:00:00,A,HRST,THS,DEA5,2000,670.8,
ESTAT:HRST_ST_RCAT(1.0),27/09/22 23:00:00,A,HRST,THS,DEA5,2001,660.5,
ESTAT:HRST_ST_RCAT(1.0),27/09/22 23:00:00,A,HRST,THS,DEA5,2002,657.2,
ESTAT:HRST_ST_RCAT(1.0),27/09/22 23:00:00,A,HRST,THS,DEA5,2003,698.0,
ESTAT:HRST_ST_RCAT(1.0),27/09/22 23:00:00,A,HRST,THS,DEA5,2004,697.1,
ESTAT:HRST_ST_RCAT(1.0),27/09/22 23:00:00,A,HRST,THS,DEA5,2005,706.7,b
ESTAT:HRST_ST_RCAT(1.0),27/09/22 23:00:00,A,HRST,THS,DEA5,2006,699.6,b
ESTAT:HRST_ST_RCAT(1.0),27/09/22 23:00:00,A,HRST,THS,DEA5,2007,710.5,
ESTAT:HRST_ST_RCAT(1.0),27/09/22 23:00:00,A,HRST,THS,DEA5,2008,744.0,
ESTAT:HRST_ST_RCAT(1.0),27/09/22 23:00:00,A,HRST,THS,DEA5,2009,775.2,
