DATAFLOW,LAST UPDATE,freq,indic_de,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MMEDAGEPOP,YR,NL4,1995,35.5,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MMEDAGEPOP,YR,NL4,1996,35.8,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MMEDAGEPOP,YR,NL4,1997,36.2,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MMEDAGEPOP,YR,NL4,1998,36.6,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MMEDAGEPOP,YR,NL4,1999,37.0,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MMEDAGEPOP,YR,NL4,2000,37.4,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MMEDAGEPOP,YR,NL4,2001,37.7,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MMEDAGEPOP,YR,NL4,2002,38.1,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MMEDAGEPOP,YR,NL4,2003,38.5,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MMEDAGEPOP,YR,NL4,2004,39.0,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MMEDAGEPOP,YR,NL4,2005,39.4,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MMEDAGEPOP,YR,NL4,2006,39.9,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MMEDAGEPOP,YR,NL4,2007,40.4,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MMEDAGEPOP,YR,NL4,2008,40.8,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MMEDAGEPOP,YR,NL4,2009,41.2,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MMEDAGEPOP,YR,NL4,2010,41.6,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MMEDAGEPOP,YR,NL4,2011,42.0,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MMEDAGEPOP,YR,NL4,2012,42.4,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MMEDAGEPOP,YR,NL4,2013,42.8,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MMEDAGEPOP,YR,NL4,2014,43.2,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MMEDAGEPOP,YR,NL4,2015,43.5,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MMEDAGEPOP,YR,NL4,2016,43.8,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MMEDAGEPOP,YR,NL4,2017,44.0,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MMEDAGEPOP,YR,NL4,2018,44.1,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MMEDAGEPOP,YR,NL4,2019,44.2,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MMEDAGEPOP,YR,NL4,2020,44.2,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MMEDAGEPOP,YR,NL4,2021,44.2,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MMEDAGEPOP,YR,NL41,1990,33.1,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MMEDAGEPOP,YR,NL41,1991,33.4,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MMEDAGEPOP,YR,NL41,1992,33.8,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MMEDAGEPOP,YR,NL41,1993,34.1,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MMEDAGEPOP,YR,NL41,1994,34.5,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MMEDAGEPOP,YR,NL41,1995,34.8,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MMEDAGEPOP,YR,NL41,1996,35.2,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MMEDAGEPOP,YR,NL41,1997,35.6,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MMEDAGEPOP,YR,NL41,1998,36.0,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MMEDAGEPOP,YR,NL41,1999,36.3,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MMEDAGEPOP,YR,NL41,2000,36.7,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MMEDAGEPOP,YR,NL41,2001,37.0,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MMEDAGEPOP,YR,NL41,2002,37.3,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MMEDAGEPOP,YR,NL41,2003,37.7,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MMEDAGEPOP,YR,NL41,2004,38.2,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MMEDAGEPOP,YR,NL41,2005,38.6,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MMEDAGEPOP,YR,NL41,2006,39.0,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MMEDAGEPOP,YR,NL41,2007,39.5,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MMEDAGEPOP,YR,NL41,2008,39.9,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MMEDAGEPOP,YR,NL41,2009,40.3,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MMEDAGEPOP,YR,NL41,2010,40.7,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MMEDAGEPOP,YR,NL41,2011,41.1,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MMEDAGEPOP,YR,NL41,2012,41.4,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MMEDAGEPOP,YR,NL41,2013,41.8,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MMEDAGEPOP,YR,NL41,2014,42.2,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MMEDAGEPOP,YR,NL41,2015,42.4,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MMEDAGEPOP,YR,NL41,2016,42.7,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MMEDAGEPOP,YR,NL41,2017,42.8,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MMEDAGEPOP,YR,NL41,2018,42.8,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MMEDAGEPOP,YR,NL41,2019,42.9,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MMEDAGEPOP,YR,NL41,2020,42.9,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MMEDAGEPOP,YR,NL41,2021,42.9,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MMEDAGEPOP,YR,NL42,1990,34.8,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MMEDAGEPOP,YR,NL42,1991,35.2,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MMEDAGEPOP,YR,NL42,1992,35.6,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MMEDAGEPOP,YR,NL42,1993,35.9,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MMEDAGEPOP,YR,NL42,1994,36.3,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MMEDAGEPOP,YR,NL42,1995,36.7,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MMEDAGEPOP,YR,NL42,1996,37.1,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MMEDAGEPOP,YR,NL42,1997,37.5,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MMEDAGEPOP,YR,NL42,1998,38.0,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MMEDAGEPOP,YR,NL42,1999,38.4,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MMEDAGEPOP,YR,NL42,2000,38.8,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MMEDAGEPOP,YR,NL42,2001,39.3,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MMEDAGEPOP,YR,NL42,2002,39.7,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MMEDAGEPOP,YR,NL42,2003,40.1,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MMEDAGEPOP,YR,NL42,2004,40.6,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MMEDAGEPOP,YR,NL42,2005,41.1,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MMEDAGEPOP,YR,NL42,2006,41.7,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MMEDAGEPOP,YR,NL42,2007,42.3,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MMEDAGEPOP,YR,NL42,2008,42.8,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MMEDAGEPOP,YR,NL42,2009,43.3,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MMEDAGEPOP,YR,NL42,2010,43.7,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MMEDAGEPOP,YR,NL42,2011,44.2,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MMEDAGEPOP,YR,NL42,2012,44.6,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MMEDAGEPOP,YR,NL42,2013,45.0,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MMEDAGEPOP,YR,NL42,2014,45.4,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MMEDAGEPOP,YR,NL42,2015,45.9,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MMEDAGEPOP,YR,NL42,2016,46.2,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MMEDAGEPOP,YR,NL42,2017,46.5,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MMEDAGEPOP,YR,NL42,2018,46.8,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MMEDAGEPOP,YR,NL42,2019,47.1,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MMEDAGEPOP,YR,NL42,2020,47.3,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MMEDAGEPOP,YR,NL42,2021,47.4,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MMEDAGEPOP,YR,NO,1990,34.1,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MMEDAGEPOP,YR,NO,1991,34.3,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MMEDAGEPOP,YR,NO,1992,34.4,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MMEDAGEPOP,YR,NO,1993,34.5,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MMEDAGEPOP,YR,NO,1994,34.7,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MMEDAGEPOP,YR,NO,1995,34.8,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MMEDAGEPOP,YR,NO,1996,35.0,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MMEDAGEPOP,YR,NO,1997,35.2,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MMEDAGEPOP,YR,NO,1998,35.3,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MMEDAGEPOP,YR,NO,1999,35.5,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MMEDAGEPOP,YR,NO,2000,35.7,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MMEDAGEPOP,YR,NO,2001,35.9,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MMEDAGEPOP,YR,NO,2002,36.1,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MMEDAGEPOP,YR,NO,2003,36.4,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MMEDAGEPOP,YR,NO,2004,36.6,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MMEDAGEPOP,YR,NO,2005,36.9,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MMEDAGEPOP,YR,NO,2006,37.2,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MMEDAGEPOP,YR,NO,2007,37.4,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MMEDAGEPOP,YR,NO,2008,37.6,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MMEDAGEPOP,YR,NO,2009,37.7,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MMEDAGEPOP,YR,NO,2010,37.9,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MMEDAGEPOP,YR,NO,2011,38.0,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MMEDAGEPOP,YR,NO,2012,38.1,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MMEDAGEPOP,YR,NO,2013,38.2,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MMEDAGEPOP,YR,NO,2014,38.3,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MMEDAGEPOP,YR,NO,2015,38.4,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MMEDAGEPOP,YR,NO,2016,38.5,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MMEDAGEPOP,YR,NO,2017,38.6,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MMEDAGEPOP,YR,NO,2018,38.8,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MMEDAGEPOP,YR,NO,2019,39.0,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MMEDAGEPOP,YR,NO,2020,39.2,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MMEDAGEPOP,YR,NO,2021,39.5,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MMEDAGEPOP,YR,NO0,1990,34.1,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MMEDAGEPOP,YR,NO0,1991,34.3,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MMEDAGEPOP,YR,NO0,1992,34.4,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MMEDAGEPOP,YR,NO0,1993,34.5,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MMEDAGEPOP,YR,NO0,1994,34.7,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MMEDAGEPOP,YR,NO0,1995,34.8,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MMEDAGEPOP,YR,NO0,1996,35.0,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MMEDAGEPOP,YR,NO0,1997,35.2,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MMEDAGEPOP,YR,NO0,1998,35.3,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MMEDAGEPOP,YR,NO0,1999,35.5,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MMEDAGEPOP,YR,NO0,2000,35.7,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MMEDAGEPOP,YR,NO0,2001,35.9,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MMEDAGEPOP,YR,NO0,2002,36.1,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MMEDAGEPOP,YR,NO0,2003,36.4,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MMEDAGEPOP,YR,NO0,2004,36.6,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MMEDAGEPOP,YR,NO0,2005,36.9,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MMEDAGEPOP,YR,NO0,2006,37.2,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MMEDAGEPOP,YR,NO0,2007,37.4,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MMEDAGEPOP,YR,NO0,2008,37.6,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MMEDAGEPOP,YR,NO0,2009,37.7,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MMEDAGEPOP,YR,NO0,2010,37.9,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MMEDAGEPOP,YR,NO0,2011,38.0,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MMEDAGEPOP,YR,NO0,2012,38.1,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MMEDAGEPOP,YR,NO0,2013,38.2,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MMEDAGEPOP,YR,NO0,2014,38.3,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MMEDAGEPOP,YR,NO0,2015,38.4,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MMEDAGEPOP,YR,NO0,2016,38.5,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MMEDAGEPOP,YR,NO0,2017,38.6,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MMEDAGEPOP,YR,NO0,2018,38.8,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MMEDAGEPOP,YR,NO0,2019,39.0,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MMEDAGEPOP,YR,NO0,2020,39.2,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MMEDAGEPOP,YR,NO0,2021,39.5,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MMEDAGEPOP,YR,NO01,1990,34.5,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MMEDAGEPOP,YR,NO01,1991,34.6,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MMEDAGEPOP,YR,NO01,1992,34.7,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MMEDAGEPOP,YR,NO01,1993,34.7,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MMEDAGEPOP,YR,NO01,1994,34.8,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MMEDAGEPOP,YR,NO01,1995,34.9,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MMEDAGEPOP,YR,NO01,1996,35.0,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MMEDAGEPOP,YR,NO01,1997,35.1,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MMEDAGEPOP,YR,NO01,1998,35.1,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MMEDAGEPOP,YR,NO01,1999,35.1,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MMEDAGEPOP,YR,NO01,2000,35.2,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MMEDAGEPOP,YR,NO01,2001,35.4,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MMEDAGEPOP,YR,NO01,2002,35.5,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MMEDAGEPOP,YR,NO01,2003,35.7,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MMEDAGEPOP,YR,NO01,2004,35.8,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MMEDAGEPOP,YR,NO01,2005,36.0,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MMEDAGEPOP,YR,NO01,2006,36.1,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MMEDAGEPOP,YR,NO01,2007,36.2,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MMEDAGEPOP,YR,NO01,2008,36.3,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MMEDAGEPOP,YR,NO01,2009,36.3,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MMEDAGEPOP,YR,NO01,2010,36.4,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MMEDAGEPOP,YR,NO01,2011,36.5,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MMEDAGEPOP,YR,NO01,2012,36.5,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MMEDAGEPOP,YR,NO01,2013,36.5,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MMEDAGEPOP,YR,NO01,2014,36.6,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MMEDAGEPOP,YR,NO01,2015,36.7,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MMEDAGEPOP,YR,NO01,2016,36.7,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MMEDAGEPOP,YR,NO01,2017,36.8,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MMEDAGEPOP,YR,NO01,2018,36.9,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MMEDAGEPOP,YR,NO01,2019,37.1,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MMEDAGEPOP,YR,NO01,2020,37.2,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MMEDAGEPOP,YR,NO02,1990,37.0,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MMEDAGEPOP,YR,NO02,1991,37.1,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MMEDAGEPOP,YR,NO02,1992,37.2,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MMEDAGEPOP,YR,NO02,1993,37.4,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MMEDAGEPOP,YR,NO02,1994,37.5,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MMEDAGEPOP,YR,NO02,1995,37.8,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MMEDAGEPOP,YR,NO02,1996,38.1,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MMEDAGEPOP,YR,NO02,1997,38.3,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MMEDAGEPOP,YR,NO02,1998,38.6,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MMEDAGEPOP,YR,NO02,1999,38.8,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MMEDAGEPOP,YR,NO02,2000,38.8,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MMEDAGEPOP,YR,NO02,2001,39.0,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MMEDAGEPOP,YR,NO02,2002,39.2,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MMEDAGEPOP,YR,NO02,2003,39.4,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MMEDAGEPOP,YR,NO02,2004,39.6,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MMEDAGEPOP,YR,NO02,2005,40.0,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MMEDAGEPOP,YR,NO02,2006,40.3,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MMEDAGEPOP,YR,NO02,2007,40.7,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MMEDAGEPOP,YR,NO02,2008,41.0,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MMEDAGEPOP,YR,NO02,2009,41.2,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MMEDAGEPOP,YR,NO02,2010,41.4,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MMEDAGEPOP,YR,NO02,2011,41.7,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MMEDAGEPOP,YR,NO02,2012,41.9,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MMEDAGEPOP,YR,NO02,2013,42.2,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MMEDAGEPOP,YR,NO02,2014,42.4,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MMEDAGEPOP,YR,NO02,2015,42.6,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MMEDAGEPOP,YR,NO02,2016,42.9,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MMEDAGEPOP,YR,NO02,2017,43.1,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MMEDAGEPOP,YR,NO02,2018,43.3,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MMEDAGEPOP,YR,NO02,2019,43.5,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MMEDAGEPOP,YR,NO02,2020,43.8,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MMEDAGEPOP,YR,NO02,2021,44.3,
